run_id,campaign,arm,load_profile,fault_mode,visibility_timeout,max_receive_count,batch_size,delivery_delay,repeat,loss_rate,duplicate_rate,dlq_capture_rate,success_rate,stranded_rate,recovery_time_s,recovery_time_visible_s,throughput_msg_s,latency_p50_s,latency_p95_s,usd_total
40e35d3b-462f-5fcc-89f1-be465124e7e6,B_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,4,0.0,0.13472222222222222,0.0,1.0,0.0,35.0,15.0,19.587310868936147,0.794164819003953,60.93389572576665,0.011922694784195954
443d89f2-79e0-5054-a4f2-841421de0a00,B_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,0,0.0,0.15166666666666667,0.0,1.0,0.0,30.0,5.0,20.07084093577765,0.8058756075713838,60.759573803406425,0.012044124353595077
45a30fbd-1f55-5481-9b7e-9918fdb9a386,B_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,4,0.0,0.0,0.28888888888888886,0.7933333333333333,0.0,30.0,25.0,15.246924626854243,0.5715919564321026,1.166815483064258,0.009088265551893925
500e890d-15d2-520a-8fec-e83a909fcf65,B_mrc_unhandled_error,queue,normal,unhandled_error,30,3,10,0,4,0.0,0.1375,0.001388888888888889,1.0,0.0,30.0,25.0,20.301952433121123,0.786012264996064,60.862231756318685,0.01182295012617979
50ed545e-4b85-51aa-aa93-41ef267a4601,B_mrc_unhandled_error,queue,normal,unhandled_error,30,10,10,0,4,0.0,0.15055555555555555,0.0,1.0,0.0,50.0,0.0,20.341943927506158,0.842612756539264,60.80492474991725,0.011989800800974192
52424385-1e8a-5496-8880-34bbee083657,B_mrc_unhandled_error,queue,normal,unhandled_error,30,3,10,0,2,0.0,0.14472222222222222,0.0005555555555555556,1.0,0.0,35.0,0.0,20.049246254108617,0.7732469847488588,60.75180823139245,0.011907556981998411
5631bd68-750d-5ee3-9e30-ce70f0aaebd9,B_mrc_unhandled_error,queue,normal,unhandled_error,30,3,10,0,3,0.0,0.15194444444444444,0.0008333333333333334,1.0,0.0,35.0,30.0,20.02688501100236,0.7659761795836881,60.66179640488021,0.011966505436757242
5a0cae9a-bc3b-5843-a011-695a28ab511c,B_mrc_unhandled_error,queue,normal,unhandled_error,30,10,10,0,3,0.0,0.135,0.0,1.0,0.0,30.0,25.0,19.248316437342183,0.753225577728724,60.6220061075501,0.011920278659184925
62f9384f-ee18-5c7d-a4e4-7e1256b39dd4,B_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,1,0.0,0.12861111111111112,0.0,1.0,0.0,30.0,25.0,19.994882539259997,0.8159234137213014,60.592785261876436,0.011867931343991814
64b1b5da-ed22-5121-bdbb-5fbf0d9cf150,B_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,0,0.0,0.15166666666666667,0.0,1.0,0.0,30.0,5.0,20.07084093577765,0.8058756075713838,60.759573803406425,0.012044124353595077
68bc8e54-5d34-5342-9b7f-fe197be70f63,B_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,2,0.0,0.1361111111111111,0.0,1.0,0.0,30.0,25.0,19.472209123177425,0.7839847287198545,60.75798687483278,0.011859439656104791
6aa918dc-8f83-5c79-96fd-dfac9be71c55,B_mrc_unhandled_error,queue,normal,unhandled_error,30,3,10,0,1,0.0,0.1411111111111111,0.0002777777777777778,1.0,0.0,35.0,15.0,20.211019284417635,0.7510690879019144,60.72438168425101,0.01188990801151188
71d3bfc0-9e85-58bd-9701-b7209a6fbcb1,B_mrc_unhandled_error,queue,normal,unhandled_error,30,3,10,0,2,0.0,0.14472222222222222,0.0005555555555555556,1.0,0.0,35.0,0.0,20.049246254108617,0.7732469847488588,60.75180823139245,0.011907556981998411
7ab53345-f902-5cae-8e26-7b68c1686532,B_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,2,0.0,0.0,0.30277777777777776,0.7911111111111111,0.0,35.0,0.0,15.613466877830156,0.5672252401780753,1.2068126694319803,0.00902284085845125
85ea79ef-ea78-51c7-9a99-e442c49f81d7,B_mrc_unhandled_error,queue,normal,unhandled_error,30,3,10,0,0,0.0,0.11339633129516398,0.001388888888888889,0.9994444444444445,0.0,30.0,10.0,19.81658573041523,0.7960427089202256,60.78813767454279,0.011693934736477982
89f74b80-3fcf-517b-9abc-a9668523321b,B_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,3,0.0,0.0,0.29194444444444445,0.8005555555555556,0.0,30.0,0.0,15.970860096450837,0.564028142634335,1.1451095106521818,0.009089692858018373
9357d01c-02a4-537d-b279-fe2f783dc38b,B_mrc_unhandled_error,queue,normal,unhandled_error,30,3,10,0,0,0.0,0.11339633129516398,0.001388888888888889,0.9994444444444445,0.0,30.0,10.0,19.81658573041523,0.7960427089202256,60.78813767454279,0.011693934736477982
953c14c3-4d7b-55e7-9bea-e2e013d530ae,B_mrc_unhandled_error,queue,normal,unhandled_error,30,10,10,0,1,0.0,0.13694444444444445,0.0,1.0,0.0,30.0,30.0,19.958043269435116,0.7838118332637607,60.839888229617046,0.011859934019844934
98f4cf94-d3be-5e82-84ac-4586748b09c3,B_mrc_unhandled_error,queue,normal,unhandled_error,30,3,10,0,4,0.0,0.1375,0.001388888888888889,1.0,0.0,30.0,25.0,20.301952433121123,0.786012264996064,60.862231756318685,0.01182295012617979
9b45b384-cf4e-50c3-95aa-2f244a87830a,B_mrc_unhandled_error,queue,normal,unhandled_error,30,10,10,0,0,0.0,0.14305555555555555,0.0,1.0,0.0,35.0,30.0,20.276522161728188,0.7721427626501338,61.02297589046155,0.01186091435304585
9d731cce-b515-50d7-82fb-987806e05ef1,B_mrc_unhandled_error,queue,normal,unhandled_error,30,10,10,0,3,0.0,0.135,0.0,1.0,0.0,30.0,25.0,19.248316437342183,0.753225577728724,60.6220061075501,0.011920278659184925
afc5af15-7222-57e3-925c-65d080da7920,B_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,0,0.0,0.0,0.3005555555555556,0.7961111111111111,0.0,30.0,10.0,16.189562801500344,0.5941118125331357,1.2304414055409758,0.009004319857637432
ba9e8f4e-47ca-5ffc-a421-484656d7ec55,B_mrc_unhandled_error,queue,normal,unhandled_error,30,10,10,0,2,0.0,0.12583333333333332,0.0,1.0,0.0,35.0,30.0,20.249145286576013,0.7777912365067845,60.682660618004654,0.011723845736229014
c9cc9884-e110-5785-a603-59ef93d9ab6a,B_mrc_unhandled_error,queue,normal,unhandled_error,30,1,10,0,3,0.0,0.0,0.29194444444444445,0.8005555555555556,0.0,30.0,0.0,15.970860096450837,0.564028142634335,1.1451095106521818,0.009089692858018373
d35485ae-07a4-57b7-9513-ed9c585ab7d5,B_mrc_unhandled_error,queue,normal,unhandled_error,30,5,10,0,3,0.0,0.13833333333333334,0.0,1.0,0.0,35.0,15.0,20.112466527169836,0.7678357852549738,60.526935554448926,0.01192452632238573
d4ca8f2e-0638-5daa-871c-59768dbbe01f,B_mrc_unhandled_error,queue,normal,unhandled_error,30,10,10,0,2,0.0,0.12583333333333332,0.0,1.0,0.0,35.0,30.0,20.249145286576013,0.7777912365067845,60.682660618004654,0.011723845736229014
