seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source,effective_billed_ms,cost_usd
0,baseline,live,python-default,python,default,128,warmup,steady,off,False,,0,,,,1789974631.927,2026-09-21T07:10:31.926+00:00,aa65d0b7-dde6-4cd5-a9ee-1b94646d8004,200,,False,3414.723,176.69,2865,2687.83,True,112,logs,2865.0,4.975023875e-06
1,baseline,live,python-default,python,default,128,warmup,steady,off,False,,0,,,,1789974635.343,2026-09-21T07:10:35.342+00:00,c1fef726-3ed4-479c-8745-ac17222f2189,200,,False,341.314,152.0,153,,False,112,logs,153.0,4.55001275e-07
2,baseline,live,python-default,python,default,128,measure,steady,off,False,,0,,,,1789974635.685,2026-09-21T07:10:35.685+00:00,ec980558-f84a-4688-b2d4-015bf7f817c7,200,,False,338.871,166.26,167,,False,112,logs,167.0,4.78334725e-07
3,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,0,,,,1789974637.904,2026-09-21T07:10:37.903+00:00,613b4752-17fe-4ccd-9a38-cc9aa2e937f4,200,,False,3587.305,12.65,3040,3026.82,True,132,logs,3040.0,4.0733536e-05
4,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,0,,,,1789974641.493,2026-09-21T07:10:41.492+00:00,2095afca-6dd2-4847-b6d7-c1fd6bcd8fcd,200,,False,217.895,22.62,23,,False,132,logs,23.0,5.066682e-07
5,baseline,live,python-default,python,default,1024,measure,steady,off,False,,0,,,,1789974641.712,2026-09-21T07:10:41.711+00:00,00c6f1aa-8cee-4899-a0e5-c060a5422a94,200,,False,198.592,25.75,26,,False,132,logs,26.0,5.466683999999999e-07
6,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,0,,,,1789974643.74,2026-09-21T07:10:43.740+00:00,2362bf38-0fc5-4e95-b3d4-161f6c025ac2,200,,False,3941.636,17.28,3254,3236.53,True,134,logs,3254.0,0.000127648970575
7,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,0,,,,1789974647.683,2026-09-21T07:10:47.683+00:00,9c0eecc3-87ec-4398-ab04-f38caf3698b3,200,,False,193.611,17.34,18,,False,134,logs,18.0,9.05003525e-07
8,baseline,live,python-default,python,default,3008,measure,steady,off,False,,0,,,,1789974647.88,2026-09-21T07:10:47.879+00:00,e12ce727-64ca-4dc5-ad78-232b64db28ff,200,,False,190.41,16.73,17,,False,134,logs,17.0,8.658366625e-07
9,baseline,live,python-default,python,default,512,warmup,steady,off,False,,0,,,,1789974649.971,2026-09-21T07:10:49.971+00:00,79c8122a-3fad-4bc7-b7fd-a874717ab468,200,,False,4013.728,50.23,3546,3495.65,True,134,logs,3546.0,2.38401182e-05
10,baseline,live,python-default,python,default,512,warmup,steady,off,False,,0,,,,1789974653.986,2026-09-21T07:10:53.986+00:00,0bbabf4a-44db-46c3-931b-08acfc815b42,200,,False,221.759,47.41,48,,False,134,logs,48.0,5.200016e-07
11,baseline,live,python-default,python,default,512,measure,steady,off,False,,0,,,,1789974654.209,2026-09-21T07:10:54.209+00:00,da7556de-b69f-4949-94ac-2227f6f6a4e0,200,,False,217.408,38.58,39,,False,134,logs,39.0,4.600013e-07
12,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,1,,,,1789974656.279,2026-09-21T07:10:56.278+00:00,fbe2764f-b911-4e9f-9267-1ea06d8a51f4,200,,False,3637.189,17.14,3099,3081.45,True,132,logs,3099.0,0.00012157810688750002
13,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,1,,,,1789974659.917,2026-09-21T07:10:59.917+00:00,56efd7cd-7e64-4f82-bade-bdd1590184b3,200,,False,190.693,16.54,17,,False,132,logs,17.0,8.658366625e-07
14,baseline,live,python-default,python,default,3008,measure,steady,off,False,,1,,,,1789974660.109,2026-09-21T07:11:00.109+00:00,9658f6e2-43d1-496f-93c6-7f2d4e7bdbb8,200,,False,191.134,16.36,17,,False,132,logs,17.0,8.658366625e-07
15,baseline,live,python-default,python,default,128,warmup,steady,off,False,,1,,,,1789974662.215,2026-09-21T07:11:02.215+00:00,b9c633ce-93c2-44a6-b2ff-c5f8aad7ae41,200,,False,4263.027,205.61,3766,3559.66,True,113,logs,3766.0,6.47669805e-06
16,baseline,live,python-default,python,default,128,warmup,steady,off,False,,1,,,,1789974666.479,2026-09-21T07:11:06.479+00:00,bdafbd5a-eb75-437a-a884-0533165a959b,200,,False,397.514,219.31,220,,False,113,logs,220.0,5.666685e-07
17,baseline,live,python-default,python,default,128,measure,steady,off,False,,1,,,,1789974666.88,2026-09-21T07:11:06.879+00:00,900b8d74-f416-4daf-b318-0f279e25b55c,200,,False,376.699,202.86,203,,False,113,logs,203.0,5.38335025e-07
18,baseline,live,python-default,python,default,512,warmup,steady,off,False,,1,,,,1789974669.094,2026-09-21T07:11:09.093+00:00,e9a7133f-9d3d-481d-894d-c0bd81c34713,200,,False,4153.777,47.66,3631,3583.07,True,134,logs,3631.0,2.44067877e-05
19,baseline,live,python-default,python,default,512,warmup,steady,off,False,,1,,,,1789974673.25,2026-09-21T07:11:13.249+00:00,13afcef1-022b-4d28-8c31-871a2d9f7509,200,,False,216.516,37.34,38,,False,134,logs,38.0,4.533346e-07
20,baseline,live,python-default,python,default,512,measure,steady,off,False,,1,,,,1789974673.469,2026-09-21T07:11:13.468+00:00,8cec523f-4d4f-4608-86b1-f325bad7dee8,200,,False,217.4,37.58,38,,False,134,logs,38.0,4.533346e-07
21,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,1,,,,1789974675.577,2026-09-21T07:11:15.576+00:00,ded0b880-9c64-452e-97a3-c42c6b4207dd,200,,False,4039.665,29.13,3528,3498.05,True,132,logs,3528.0,4.72402352e-05
22,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,1,,,,1789974679.617,2026-09-21T07:11:19.617+00:00,f9b7bb5d-ae28-485f-89b3-4282d7ed9c6e,200,,False,197.634,21.13,22,,False,132,logs,22.0,4.933348e-07
23,baseline,live,python-default,python,default,1024,measure,steady,off,False,,1,,,,1789974679.816,2026-09-21T07:11:19.816+00:00,c70d4601-6b18-4616-a2ea-de4ba0434227,200,,False,199.183,20.34,21,,False,132,logs,21.0,4.800014000000001e-07
24,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,2,,,,1789974681.945,2026-09-21T07:11:21.944+00:00,9c925e88-0c2b-4bb0-9b8d-db5da6410807,200,,False,3672.866,17.84,3205,3186.23,True,132,logs,3205.0,0.00012572979431249999
25,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,2,,,,1789974685.619,2026-09-21T07:11:25.618+00:00,b4cb8e73-944d-4a7c-87c5-63e280edd71a,200,,False,197.32,16.93,17,,False,132,logs,17.0,8.658366625e-07
26,baseline,live,python-default,python,default,3008,measure,steady,off,False,,2,,,,1789974685.817,2026-09-21T07:11:25.817+00:00,c0adf5f9-82a1-49cc-bdaf-c02a64dd75c5,200,,False,191.71,17.0,18,,False,132,logs,18.0,9.05003525e-07
27,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,2,,,,1789974687.881,2026-09-21T07:11:27.881+00:00,cb9b302d-ce5d-487f-85b4-2801eca2bdd4,200,,False,3926.372,28.62,3466,3436.55,True,132,logs,3466.0,4.64135644e-05
28,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,2,,,,1789974691.808,2026-09-21T07:11:31.808+00:00,8bb55f9f-aff3-448b-93f9-f29f03b92dad,200,,False,198.579,20.22,21,,False,132,logs,21.0,4.800014000000001e-07
29,baseline,live,python-default,python,default,1024,measure,steady,off,False,,2,,,,1789974692.008,2026-09-21T07:11:32.007+00:00,bc0e5782-c977-4998-953f-109f15596b98,200,,False,197.982,19.76,20,,False,132,logs,20.0,4.66668e-07
30,baseline,live,python-default,python,default,512,warmup,steady,off,False,,2,,,,1789974694.057,2026-09-21T07:11:34.056+00:00,e96d0d2e-febf-479d-a55a-86b6f5e8fcd2,200,,False,4266.512,43.36,3782,3738.04,True,132,logs,3782.0,2.54134594e-05
31,baseline,live,python-default,python,default,512,warmup,steady,off,False,,2,,,,1789974698.324,2026-09-21T07:11:38.324+00:00,075703de-f359-4d5c-8701-29663cc53d4d,200,,False,218.125,37.44,38,,False,132,logs,38.0,4.533346e-07
32,baseline,live,python-default,python,default,512,measure,steady,off,False,,2,,,,1789974698.543,2026-09-21T07:11:38.543+00:00,d51a6bf6-57f2-49bc-a549-8725a523e3cd,200,,False,218.83,38.13,39,,False,132,logs,39.0,4.600013e-07
33,baseline,live,python-default,python,default,128,warmup,steady,off,False,,2,,,,1789974700.593,2026-09-21T07:11:40.592+00:00,4102c2f5-aae2-4ceb-b5f6-dc7133c566e8,200,,False,3203.26,177.14,2789,2611.01,True,111,logs,2789.0,4.848356575e-06
34,baseline,live,python-default,python,default,128,warmup,steady,off,False,,2,,,,1789974703.797,2026-09-21T07:11:43.797+00:00,3453566b-69f5-4b4a-af3f-00729a159c96,200,,False,330.549,153.32,154,,False,111,logs,154.0,4.5666795e-07
35,baseline,live,python-default,python,default,128,measure,steady,off,False,,2,,,,1789974704.129,2026-09-21T07:11:44.128+00:00,c6422a52-4850-4631-86d6-8b58bfd019a8,200,,False,339.154,167.47,168,,False,111,logs,168.0,4.800014000000001e-07
36,baseline,live,python-default,python,default,128,warmup,steady,off,False,,3,,,,1789974704.469,2026-09-21T07:11:44.469+00:00,d763747f-c510-4989-bf33-ae0302264b1b,200,,False,339.054,160.15,161,,False,111,logs,161.0,4.68334675e-07
37,baseline,live,python-default,python,default,128,warmup,steady,off,False,,3,,,,1789974704.811,2026-09-21T07:11:44.810+00:00,ea8cb180-e00c-4676-a0a7-78f6a3e7c1f2,200,,False,337.974,163.89,164,,False,111,logs,164.0,4.733347e-07
38,baseline,live,python-default,python,default,128,measure,steady,off,False,,3,,,,1789974705.15,2026-09-21T07:11:45.149+00:00,7b1057dc-4fca-4a63-a034-4c5bc9c55ae2,200,,False,337.748,164.99,165,,False,111,logs,165.0,4.75001375e-07
39,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,3,,,,1789974707.362,2026-09-21T07:11:47.362+00:00,c2242a61-e4d9-4490-84bc-c5c597272dae,200,,False,3650.614,17.17,3194,3176.67,True,132,logs,3194.0,0.000125298958825
40,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,3,,,,1789974711.014,2026-09-21T07:11:51.013+00:00,8446a6f5-e4c7-4ada-9edf-76482f66dcfa,200,,False,188.341,16.72,17,,False,132,logs,17.0,8.658366625e-07
41,baseline,live,python-default,python,default,3008,measure,steady,off,False,,3,,,,1789974711.203,2026-09-21T07:11:51.203+00:00,8dc81edc-d2c4-4ce7-9fb4-155745638270,200,,False,193.153,16.56,17,,False,132,logs,17.0,8.658366625e-07
42,baseline,live,python-default,python,default,512,warmup,steady,off,False,,3,,,,1789974713.234,2026-09-21T07:11:53.233+00:00,72efaf05-5936-4d72-a0d3-5dc89ceaa6ba,200,,False,3290.091,36.7,2876,2838.78,True,132,logs,2876.0,1.9373429200000002e-05
43,baseline,live,python-default,python,default,512,warmup,steady,off,False,,3,,,,1789974716.525,2026-09-21T07:11:56.524+00:00,17ab088d-c2ca-4c66-9c8a-02e84fdce4a2,200,,False,215.306,43.21,44,,False,132,logs,44.0,4.933348e-07
44,baseline,live,python-default,python,default,512,measure,steady,off,False,,3,,,,1789974716.741,2026-09-21T07:11:56.741+00:00,ef5e75d6-cf86-4e2c-9bf3-6395fc185557,200,,False,219.542,44.35,45,,False,132,logs,45.0,5.000015e-07
45,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,3,,,,1789974718.82,2026-09-21T07:11:58.820+00:00,2eef5833-f0fb-49f5-9ef4-9631596155ca,200,,False,3932.098,17.09,3459,3441.57,True,132,logs,3459.0,4.63202306e-05
46,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,3,,,,1789974722.755,2026-09-21T07:12:02.754+00:00,1a68a48d-0f8e-4c03-bcb4-1973bf9bff7d,200,,False,195.515,19.08,20,,False,132,logs,20.0,4.66668e-07
47,baseline,live,python-default,python,default,1024,measure,steady,off,False,,3,,,,1789974722.953,2026-09-21T07:12:02.952+00:00,c2074c96-acc2-4bf0-a0ad-8625e1f2a08d,200,,False,197.549,21.45,22,,False,132,logs,22.0,4.933348e-07
48,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,4,,,,1789974723.151,2026-09-21T07:12:03.150+00:00,abac1025-4254-4417-9d31-f74404ac3d3c,200,,False,200.824,28.97,29,,False,132,logs,29.0,5.866686000000001e-07
49,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,4,,,,1789974723.352,2026-09-21T07:12:03.351+00:00,e892c0f8-76a0-459d-a6e3-5938db2413ec,200,,False,198.584,26.87,27,,False,132,logs,27.0,5.600018e-07
50,baseline,live,python-default,python,default,1024,measure,steady,off,False,,4,,,,1789974723.551,2026-09-21T07:12:03.550+00:00,b19a71ab-2602-4b9b-8882-80be83a3c8de,200,,False,199.686,26.59,27,,False,132,logs,27.0,5.600018e-07
51,baseline,live,python-default,python,default,128,warmup,steady,off,False,,4,,,,1789974725.585,2026-09-21T07:12:05.584+00:00,7ca4fc3f-0688-4c95-8e3d-cf51186b24a5,200,,False,4098.356,206.98,3640,3432.61,True,111,logs,3640.0,6.266697e-06
52,baseline,live,python-default,python,default,128,warmup,steady,off,False,,4,,,,1789974729.684,2026-09-21T07:12:09.684+00:00,d4be5334-1b22-4e45-9bb6-de8103e032e5,200,,False,380.659,200.58,201,,False,111,logs,201.0,5.35001675e-07
53,baseline,live,python-default,python,default,128,measure,steady,off,False,,4,,,,1789974730.065,2026-09-21T07:12:10.065+00:00,b8427b4f-3dc1-4a1f-9940-9cee0f86f6a6,200,,False,379.098,199.41,200,,False,111,logs,200.0,5.33335e-07
54,baseline,live,python-default,python,default,512,warmup,steady,off,False,,4,,,,1789974732.324,2026-09-21T07:12:12.324+00:00,4382018e-99d0-4f9c-95c5-546161224d32,200,,False,3375.295,36.83,2781,2744.03,True,132,logs,2781.0,1.8740092700000003e-05
55,baseline,live,python-default,python,default,512,warmup,steady,off,False,,4,,,,1789974735.701,2026-09-21T07:12:15.700+00:00,b28125e5-2f84-4a67-a866-06f4856b3510,200,,False,217.554,44.73,45,,False,132,logs,45.0,5.000015e-07
56,baseline,live,python-default,python,default,512,measure,steady,off,False,,4,,,,1789974735.919,2026-09-21T07:12:15.919+00:00,78162f72-3fd2-4435-85c0-9ec4da3b8ed8,200,,False,219.202,44.81,45,,False,132,logs,45.0,5.000015e-07
57,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,4,,,,1789974737.979,2026-09-21T07:12:17.978+00:00,b9a7dc0c-aaa2-4270-b849-6a4acb133ee5,200,,False,2943.639,12.75,2450,2436.55,True,132,logs,2450.0,9.615881312500001e-05
58,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,4,,,,1789974740.923,2026-09-21T07:12:20.923+00:00,93b29417-4c9b-406c-b148-ba21c9a07c7a,200,,False,185.529,11.68,12,,False,132,logs,12.0,6.7000235e-07
59,baseline,live,python-default,python,default,3008,measure,steady,off,False,,4,,,,1789974741.11,2026-09-21T07:12:21.109+00:00,94b37046-2b71-4283-b559-9e58763fd0ee,200,,False,188.01,11.79,12,,False,132,logs,12.0,6.7000235e-07
60,baseline,live,python-default,python,default,512,warmup,steady,off,False,,5,,,,1789974743.121,2026-09-21T07:12:23.121+00:00,d0e76191-e51a-4733-8395-8a7366a9683e,200,,False,3064.357,36.67,2656,2618.9,True,132,logs,2656.0,1.7906755200000003e-05
61,baseline,live,python-default,python,default,512,warmup,steady,off,False,,5,,,,1789974746.189,2026-09-21T07:12:26.189+00:00,d69b1105-0112-45a1-b60a-4660ba25c374,200,,False,214.488,39.41,40,,False,132,logs,40.0,4.66668e-07
62,baseline,live,python-default,python,default,512,measure,steady,off,False,,5,,,,1789974746.407,2026-09-21T07:12:26.406+00:00,41aead88-7ecb-4061-a70d-4d6d9409d2a6,200,,False,238.2,48.78,49,,False,132,logs,49.0,5.266683e-07
63,baseline,live,python-default,python,default,128,warmup,steady,off,False,,5,,,,1789974748.467,2026-09-21T07:12:28.466+00:00,e5b3894b-f7f1-4c3d-925a-43a2b5e13e3d,200,,False,3207.687,176.66,2751,2573.62,True,112,logs,2751.0,4.785022925e-06
64,baseline,live,python-default,python,default,128,warmup,steady,off,False,,5,,,,1789974751.676,2026-09-21T07:12:31.675+00:00,e491569a-2cbf-49a3-9f61-485fcdcb1dc9,200,,False,333.467,161.22,162,,False,112,logs,162.0,4.7000135000000003e-07
65,baseline,live,python-default,python,default,128,measure,steady,off,False,,5,,,,1789974752.012,2026-09-21T07:12:32.012+00:00,b2f5b440-3069-457b-8f61-4dca9877552b,200,,False,337.611,160.24,161,,False,112,logs,161.0,4.68334675e-07
66,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,5,,,,1789974754.187,2026-09-21T07:12:34.186+00:00,c618d619-0899-4c43-92a9-fbd229394807,200,,False,3323.89,16.87,2883,2865.96,True,132,logs,2883.0,0.0001131180645875
67,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,5,,,,1789974757.512,2026-09-21T07:12:37.512+00:00,d42fa5d3-642d-4aeb-9925-3eca4037b9de,200,,False,197.13,16.4,17,,False,132,logs,17.0,8.658366625e-07
68,baseline,live,python-default,python,default,3008,measure,steady,off,False,,5,,,,1789974757.712,2026-09-21T07:12:37.711+00:00,fb9f5511-ff3a-4081-aef8-aac5149046f6,200,,False,195.243,16.47,17,,False,132,logs,17.0,8.658366625e-07
69,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,5,,,,1789974759.745,2026-09-21T07:12:39.744+00:00,28d3f283-8b30-4804-80ec-b1fd119435cc,200,,False,3178.096,26.08,2705,2678.76,True,134,logs,2705.0,3.6266847e-05
70,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,5,,,,1789974762.925,2026-09-21T07:12:42.925+00:00,ca8c895b-982c-4e6a-8c99-c9e0aaa32b5d,200,,False,196.805,24.66,25,,False,134,logs,25.0,5.33335e-07
71,baseline,live,python-default,python,default,1024,measure,steady,off,False,,5,,,,1789974763.125,2026-09-21T07:12:43.124+00:00,9e4e3132-a5e0-4dc4-9d3b-90169f305e45,200,,False,197.621,25.2,26,,False,134,logs,26.0,5.466683999999999e-07
72,baseline,live,python-default,python,default,128,warmup,steady,off,False,,6,,,,1789974765.208,2026-09-21T07:12:45.208+00:00,2d01b751-8c67-40d1-a960-e3415a971744,200,,False,4106.434,216.55,3661,3444.12,True,112,logs,3661.0,6.301697175e-06
73,baseline,live,python-default,python,default,128,warmup,steady,off,False,,6,,,,1789974769.318,2026-09-21T07:12:49.317+00:00,2a1b667b-a078-4edf-9d86-6c59d07e891f,200,,False,376.876,204.49,205,,False,112,logs,205.0,5.41668375e-07
74,baseline,live,python-default,python,default,128,measure,steady,off,False,,6,,,,1789974769.696,2026-09-21T07:12:49.695+00:00,89db1ed7-3a07-456c-8dcd-0a5c8dbadc24,200,,False,378.894,201.56,202,,False,112,logs,202.0,5.3666835e-07
75,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,6,,,,1789974771.916,2026-09-21T07:12:51.916+00:00,cee4d9c3-eff7-440b-aaf0-6db3831c0b66,200,,False,3751.474,20.56,3273,3251.62,True,134,logs,3273.0,0.00012839314096250003
76,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,6,,,,1789974775.669,2026-09-21T07:12:55.669+00:00,feab915b-7a75-47a8-944b-71fb75644ad5,200,,False,194.021,18.76,19,,False,134,logs,19.0,9.441703875e-07
77,baseline,live,python-default,python,default,3008,measure,steady,off,False,,6,,,,1789974775.864,2026-09-21T07:12:55.864+00:00,af3e5c2f-105c-4b6c-91c4-a93362c5a1ba,200,,False,193.958,16.3,17,,False,134,logs,17.0,8.658366625e-07
78,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,6,,,,1789974777.879,2026-09-21T07:12:57.878+00:00,14f60116-d9a3-42d7-92a3-1d69ffd87420,200,,False,4192.008,17.25,3654,3636.65,True,132,logs,3654.0,4.89202436e-05
79,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,6,,,,1789974782.072,2026-09-21T07:13:02.071+00:00,f9bbcdad-c117-453e-a94d-fb328f8e3995,200,,False,195.326,21.33,22,,False,132,logs,22.0,4.933348e-07
80,baseline,live,python-default,python,default,1024,measure,steady,off,False,,6,,,,1789974782.268,2026-09-21T07:13:02.268+00:00,9bd02e73-e82a-459c-9656-7e3da551a208,200,,False,200.664,27.71,28,,False,132,logs,28.0,5.733352e-07
81,baseline,live,python-default,python,default,512,warmup,steady,off,False,,6,,,,1789974784.313,2026-09-21T07:13:04.312+00:00,7f26a2dd-bd69-4556-b56a-c1c1cd7cec35,200,,False,3374.442,36.06,2992,2955.53,True,132,logs,2992.0,2.0146766400000002e-05
82,baseline,live,python-default,python,default,512,warmup,steady,off,False,,6,,,,1789974787.688,2026-09-21T07:13:07.688+00:00,32e54421-842e-47e6-8ac5-264aa8d7a19c,200,,False,219.142,42.84,43,,False,132,logs,43.0,4.866681e-07
83,baseline,live,python-default,python,default,512,measure,steady,off,False,,6,,,,1789974787.909,2026-09-21T07:13:07.908+00:00,7e885330-8f7e-4493-b1a3-4cc10d149486,200,,False,217.619,39.48,40,,False,132,logs,40.0,4.66668e-07
84,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,7,,,,1789974789.958,2026-09-21T07:13:09.957+00:00,e4135384-0706-4498-977b-1ebde13358f0,200,,False,3039.479,12.48,2644,2631.36,True,134,logs,2644.0,0.00010375718445000001
85,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,7,,,,1789974792.998,2026-09-21T07:13:12.998+00:00,12efbb07-fa88-4c99-a5b5-ada6d28760fc,200,,False,192.401,14.08,15,,False,134,logs,15.0,7.875029375e-07
86,baseline,live,python-default,python,default,3008,measure,steady,off,False,,7,,,,1789974793.192,2026-09-21T07:13:13.192+00:00,7cbdb761-6ad3-4da6-af9a-31a0508b014c,200,,False,183.131,12.16,13,,False,134,logs,13.0,7.091692125e-07
87,baseline,live,python-default,python,default,128,warmup,steady,off,False,,7,,,,1789974795.214,2026-09-21T07:13:15.214+00:00,09a900d8-b78b-401e-a8cf-c113cb9c2c14,200,,False,4419.297,219.71,3971,3751.13,True,112,logs,3971.0,6.818366425e-06
88,baseline,live,python-default,python,default,128,warmup,steady,off,False,,7,,,,1789974799.635,2026-09-21T07:13:19.635+00:00,c5315477-ca0c-4fea-8fbc-410c0a82bd94,200,,False,377.484,194.52,195,,False,112,logs,195.0,5.25001625e-07
89,baseline,live,python-default,python,default,128,measure,steady,off,False,,7,,,,1789974800.014,2026-09-21T07:13:20.013+00:00,9da4f47e-d18c-4bbb-a921-e183ad075895,200,,False,378.444,205.94,206,,False,112,logs,206.0,5.4333505e-07
90,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,7,,,,1789974802.281,2026-09-21T07:13:22.280+00:00,7a4354de-4eed-4b56-912c-8734caa3110a,200,,False,3223.676,32.56,2844,2811.05,True,132,logs,2844.0,3.8120189599999994e-05
91,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,7,,,,1789974805.506,2026-09-21T07:13:25.505+00:00,8f9b950f-8919-46a4-b77f-16148202a16e,200,,False,195.881,21.93,22,,False,132,logs,22.0,4.933348e-07
92,baseline,live,python-default,python,default,1024,measure,steady,off,False,,7,,,,1789974805.704,2026-09-21T07:13:25.703+00:00,f61f5f83-aa7c-4cab-8830-6df31961577c,200,,False,197.154,20.78,21,,False,132,logs,21.0,4.800014000000001e-07
93,baseline,live,python-default,python,default,512,warmup,steady,off,False,,7,,,,1789974807.785,2026-09-21T07:13:27.785+00:00,688dfdb7-49b6-4665-9bb1-cd1af20d2058,200,,False,3058.757,36.93,2656,2618.28,True,134,logs,2656.0,1.7906755200000003e-05
94,baseline,live,python-default,python,default,512,warmup,steady,off,False,,7,,,,1789974810.847,2026-09-21T07:13:30.846+00:00,5443a5c5-4cf3-487c-8bdf-bc6855f1962f,200,,False,216.86,47.85,48,,False,134,logs,48.0,5.200016e-07
95,baseline,live,python-default,python,default,512,measure,steady,off,False,,7,,,,1789974811.065,2026-09-21T07:13:31.064+00:00,68de3d25-c13a-4323-9f44-02c884b1b43d,200,,False,219.066,46.41,47,,False,134,logs,47.0,5.133349e-07
96,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,8,,,,1789974813.18,2026-09-21T07:13:33.180+00:00,4b611ba6-81ac-48b6-bbea-631a6a27bcfa,200,,False,3542.903,16.89,3062,3044.85,True,134,logs,3062.0,0.00012012893297499999
97,baseline,live,python-default,python,default,3008,warmup,steady,off,False,,8,,,,1789974816.724,2026-09-21T07:13:36.724+00:00,8213358a-45ea-48bc-901b-51d664406e93,200,,False,192.325,16.52,17,,False,134,logs,17.0,8.658366625e-07
98,baseline,live,python-default,python,default,3008,measure,steady,off,False,,8,,,,1789974816.918,2026-09-21T07:13:36.917+00:00,010807cc-0603-40a7-aa66-bd7bcaa654ee,200,,False,193.349,16.19,17,,False,134,logs,17.0,8.658366625e-07
99,baseline,live,python-default,python,default,512,warmup,steady,off,False,,8,,,,1789974818.976,2026-09-21T07:13:38.975+00:00,a1e5477d-2bbe-4b4a-89e5-25f08b66db5b,200,,False,3195.071,36.52,2735,2698.45,True,132,logs,2735.0,1.8433424500000002e-05
100,baseline,live,python-default,python,default,512,warmup,steady,off,False,,8,,,,1789974822.172,2026-09-21T07:13:42.171+00:00,48ac8d15-e47c-4d18-b9ae-86ccb7253fb3,200,,False,218.089,41.14,42,,False,132,logs,42.0,4.800014000000001e-07
101,baseline,live,python-default,python,default,512,measure,steady,off,False,,8,,,,1789974822.393,2026-09-21T07:13:42.392+00:00,1dbba21d-a49f-48d4-a9d1-8f1f0c6c3c6e,200,,False,217.49,43.55,44,,False,132,logs,44.0,4.933348e-07
102,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,8,,,,1789974824.42,2026-09-21T07:13:44.419+00:00,7066dca2-1794-4032-86d4-4829e5affa52,200,,False,3094.743,17.02,2686,2668.45,True,134,logs,2686.0,3.6013512399999996e-05
103,baseline,live,python-default,python,default,1024,warmup,steady,off,False,,8,,,,1789974827.518,2026-09-21T07:13:47.517+00:00,b5d32de6-b230-4727-9448-5f27a6a69ec0,200,,False,193.99,20.94,21,,False,134,logs,21.0,4.800014000000001e-07
104,baseline,live,python-default,python,default,1024,measure,steady,off,False,,8,,,,1789974827.712,2026-09-21T07:13:47.712+00:00,4e5c6a06-9584-468c-bf37-c805691573d2,200,,False,199.0,17.53,18,,False,134,logs,18.0,4.400012e-07
105,baseline,live,python-default,python,default,128,warmup,steady,off,False,,8,,,,1789974829.74,2026-09-21T07:13:49.739+00:00,1d019e63-87a8-42c0-890f-92c61376fd75,200,,False,3963.206,195.21,3533,3337.63,True,112,logs,3533.0,6.088362774999999e-06
106,baseline,live,python-default,python,default,128,warmup,steady,off,False,,8,,,,1789974833.705,2026-09-21T07:13:53.705+00:00,3b5a3fc4-d132-413f-bef4-9dcfb3f17c48,200,,False,377.224,202.72,203,,False,112,logs,203.0,5.38335025e-07
107,baseline,live,python-default,python,default,128,measure,steady,off,False,,8,,,,1789974834.084,2026-09-21T07:13:54.083+00:00,e6c4e58d-88c9-47dd-9616-1f2887018b96,200,,False,379.236,198.59,199,,False,112,logs,199.0,5.31668325e-07
108,baseline,live,python-default,python,default,128,warmup,steady,off,False,,9,,,,1789974834.464,2026-09-21T07:13:54.464+00:00,a43e4348-c5de-4da6-8198-b9b0a41c8c1d,200,,False,417.796,204.39,205,,False,112,logs,205.0,5.41668375e-07
