time_s,cpu_cores_sum,mem_sum,n_machines,sample_note
348000,26.28967383333333,82.22396463333332,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
348300,30.549926966666664,85.2232492,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
348600,26.23114413333333,83.07148263333333,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
348900,30.172336633333334,82.96208366666666,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
349200,30.388705466666668,84.85493303333332,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
349500,29.1250607,88.12376846666666,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
349800,29.79375536666667,85.88468296666666,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
350100,30.3283111,84.55950483333332,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
350400,33.5272795,86.79005866666667,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
350700,32.449872,84.7394251,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
351000,26.6893101,82.26958020000001,12.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
351300,24.82325116666667,80.9833612,12.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
351600,25.541475633333334,81.64872723333333,12.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
351900,32.822868666666665,82.87127656666667,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
352200,29.963763233333335,85.8778863,11.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
352500,26.9025997,83.6423321,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
352800,31.447826000000003,85.3895989,9.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
353100,26.260389966666665,85.28973533333333,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
353400,28.386390333333335,86.70352383333334,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
353700,26.72732873333333,83.62010246666667,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
354000,29.070311866666668,83.42237096666666,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
354300,26.025520866666668,84.12723926666668,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
354600,25.419310066666664,85.5954383,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
354900,24.61237356666667,83.03088356666667,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
355200,25.359766166666667,84.04500603333332,12.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
355500,26.533022033333335,86.35161356666667,10.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
355800,22.71992026666667,84.69763906666667,12.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
356100,23.852057366666667,85.4384543,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
356400,32.77625103333333,87.89489713333334,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
356700,35.89152356666667,88.56226903333332,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
357000,42.883203,88.15629933333334,11.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
357300,37.119349533333335,89.60832863333333,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
357600,36.3881167,89.96461559999999,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
357900,38.30630886666667,86.61302013333334,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
358200,37.18286496666666,86.13521703333335,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
358500,38.9070065,86.07838073333333,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
358800,39.18175956666666,85.33554633333333,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
359100,45.5766212,88.0002892,12.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
359400,45.81206543333334,86.88316936666666,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
359700,41.658863733333334,86.53067666666668,10.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
360000,46.41922413333334,87.97829270000001,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
360300,42.2567593,89.27848903333333,9.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
360600,37.00321233333333,84.17249243333335,10.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
360900,42.28343113333334,86.08105126666666,11.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
361200,41.80379993333334,85.9340993,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
361500,53.20078,86.69805530000001,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
361800,45.714161833333335,84.9046172,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
362100,48.068404,86.01641169999999,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
362400,44.961203966666666,85.88516639999999,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
362700,45.3894603,84.03357423333334,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
363000,47.026447966666666,87.20951996666666,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
363300,44.03495696666666,83.9366481,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
363600,41.511277533333335,86.107399,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
363900,50.338299533333334,86.5840319,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
364200,41.194284466666666,83.00409923333333,9.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
364500,42.7308326,83.9083429,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
364800,36.80634806666667,84.17910936666667,11.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
365100,47.37445306666667,87.42217503333333,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
365400,54.14434453333333,89.2385323,12.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
365700,68.41356420000001,88.86764166666667,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
366000,71.31176106666666,87.79879460000001,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
366300,63.4723009,85.98244913333333,11.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
366600,55.110062666666664,84.7009707,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
366900,61.172730533333336,88.70852,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
367200,54.7669876,86.75541589999999,10.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
367500,55.11084766666667,87.43232846666666,9.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
367800,49.725682633333335,85.8286561,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
368100,52.195474366666666,86.2915746,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
368400,55.11982296666667,87.17719486666667,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
368700,55.35454296666667,87.33221386666668,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
369000,57.226699233333335,87.76010686666667,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
369300,54.24076496666667,86.24511456666667,10.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
369600,55.30636476666667,87.69291263333334,9.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
369900,53.4783421,86.67119233333332,10.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
370200,52.35626223333334,86.89214756666667,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
370500,52.6115336,87.31651603333333,9.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
370800,51.8872048,87.48093596666666,9.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
371100,52.09655333333333,88.66017756666666,10.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
371400,45.18161376666667,86.27569056666667,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
371700,49.49756643333333,87.45570599999999,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
372000,48.69697576666667,86.56241206666667,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
372300,52.4220021,86.13907373333333,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
372600,54.28625316666667,87.08193243333334,10.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
372900,53.0220637,87.30437323333334,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
373200,53.368538066666666,88.40389493333333,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
373500,49.99953223333333,86.73233076666666,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
373800,50.909810300000004,88.62634906666668,11.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
374100,48.5189478,84.59360726666667,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
374400,55.43470516666667,88.31581926666667,12.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
374700,49.34295843333334,87.12110793333333,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
375000,54.294951033333334,88.03752416666666,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
375300,46.04864153333333,88.93142156666666,11.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
375600,44.658681099999995,88.82690046666667,9.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
375900,50.03903196666667,89.53354420000001,10.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
376200,52.1642504,89.5194182,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
376500,48.9461844,88.99452076666667,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
376800,50.60800276666667,86.91016800000001,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
377100,48.16670943333334,88.1271495,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
377400,50.812439899999994,86.08599056666667,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
377700,42.98346706666667,83.83589126666668,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
378000,52.838447566666666,87.48136246666667,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
378300,44.116933233333334,85.2527044,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
378600,45.11544966666667,84.4567805,11.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
378900,47.12766813333334,85.80154163333333,10.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
379200,46.818121866666665,86.1939519,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
379500,46.766693933333336,86.846812,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
379800,49.599545766666665,86.44599886666667,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
380100,41.737341799999996,85.5346694,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
380400,42.82296746666667,88.8133183,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
380700,51.57586893333334,88.29356576666667,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
381000,46.6587919,86.01837853333333,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
381300,51.77556276666667,91.56538046666667,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
381600,48.95865476666667,88.31419513333334,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
381900,46.968653333333336,86.68606483333333,11.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
382200,45.31611973333334,87.68127003333333,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
382500,45.1252238,88.87815443333334,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
382800,45.183194699999994,87.58891053333333,11.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
383100,43.06505123333333,87.36492956666666,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
383400,40.729480366666664,86.6973876,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
383700,40.810924033333336,85.79594083333333,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
384000,39.462912233333334,86.81996643333333,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
384300,42.524136766666665,88.4247235,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
384600,38.344388800000004,87.89238023333334,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
384900,37.97875036666667,88.86387280000001,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
385200,41.120120899999996,86.43165896666666,10.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
385500,43.8729183,87.11975120000001,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
385800,40.55473606666667,86.19059306666666,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
386100,45.483275400000004,89.99830153333333,9.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
386400,41.703261733333335,87.4777804,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
386700,46.2369171,89.95241143333332,10.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
387000,45.32992153333333,88.68350476666666,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
387300,43.5409734,88.4549825,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
387600,54.09487393333333,88.82150396666667,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
387900,41.361988333333336,87.26146323333334,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
388200,38.6882202,87.2817812,11.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
388500,38.551358433333334,87.7869155,12.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
388800,39.25774283333333,86.5715573,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
389100,42.57130506666667,88.62422506666667,11.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
389400,39.51158973333334,87.04703863333334,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
389700,44.06463183333334,86.71391803333333,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
390000,40.542271199999995,86.64142766666667,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
390300,40.4988387,86.5461819,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
390600,38.80155313333333,85.7851533,11.2,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
390900,36.144139,85.83143883333334,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
391200,41.400217399999995,86.4962668,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
391500,37.446196699999994,86.79788066666667,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
391800,35.620979633333334,85.68035753333334,11.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
392100,32.79083163333333,84.98371103333334,10.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
392400,31.060247133333334,83.04776386666667,11.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
392700,38.7682186,87.2076018,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
393000,39.75602236666667,86.06405646666667,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
393300,40.711755499999995,87.49964853333333,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
393600,44.9658821,88.17542713333334,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
393900,41.645428833333334,87.01559776666666,11.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
394200,41.23365443333333,84.63674250000001,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
394500,38.4568254,85.24856303333333,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
394800,41.0658737,86.01096836666667,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
395100,37.89589076666667,84.4108332,11.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
395400,38.960762300000006,87.8763809,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
395700,41.42225716666667,89.28352686666668,11.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
396000,46.47337026666666,88.8178445,12.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
396300,47.4051144,88.06865103333332,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
396600,44.633566699999996,88.5942329,9.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
396900,42.337431,86.88760646666667,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
397200,43.4969033,86.60572683333334,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
397500,42.63087326666666,84.98934063333333,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
397800,41.081739066666664,86.68938113333334,10.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
398100,39.41579466666667,85.11122323333333,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
398400,41.0345666,86.34160123333332,11.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
398700,39.385030300000004,85.6338218,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
399000,40.72674143333334,87.58347956666667,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
399300,38.40914756666667,87.04949020000001,10.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
399600,36.93606376666666,87.0316272,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
399900,35.7552032,86.56146269999999,10.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
400200,31.8137408,86.5027444,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
400500,35.498636733333335,88.05938103333332,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
400800,33.8920874,87.38520749999999,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
401100,34.2004256,87.54443296666666,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
401400,31.34504863333333,84.37520256666667,9.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
401700,33.123934033333335,85.9993571,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
402000,30.463027066666665,87.73694676666668,12.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
402300,32.363524766666664,86.52312713333335,11.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
402600,32.96367166666667,88.52915426666667,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
402900,25.420220233333335,84.12553593333334,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
403200,28.69829713333333,87.3232746,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
403500,28.311447833333332,88.9549823,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
403800,26.967936599999998,86.76303326666667,11.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
404100,31.9800562,90.7383525,11.733333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
404400,27.111672166666665,87.1221673,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
404700,25.3619367,86.18414523333333,10.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
405000,28.188086666666667,88.38156816666667,11.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
405300,23.82094023333333,87.36521339999999,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
405600,24.838705433333335,89.47742453333333,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
405900,23.084261833333336,90.01828766666668,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
406200,24.658786066666668,88.7755238,11.5,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
406500,27.475493233333335,89.27583920000001,11.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
406800,26.940621533333335,88.443338,10.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
407100,26.298767533333333,86.5145023,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
407400,25.359416166666666,86.82921710000001,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
407700,22.722996966666663,86.87546676666666,10.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
408000,23.031257166666666,86.82702126666666,11.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
408300,21.31067446666667,86.79807323333333,10.766666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
408600,23.6372311,87.0780012,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
408900,23.224860433333333,88.62996953333332,12.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
409200,23.3991341,86.565487,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
409500,24.491673600000002,87.3839383,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
409800,27.24930703333333,88.62417456666667,11.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
410100,29.3119057,88.59098403333334,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
410400,29.610262033333335,87.42588163333333,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
410700,27.25527513333333,86.74896140000001,10.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
411000,23.8138661,88.91961169999999,11.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
411300,30.340317333333335,91.00358336666666,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
411600,24.53543823333333,87.10968533333333,12.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
411900,26.269779733333333,88.84968533333334,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
412200,27.359355333333333,87.5613434,11.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
412500,22.825381366666665,86.9848022,12.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
412800,22.153100900000002,87.7403414,10.833333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
413100,25.225035533333333,88.76392746666667,10.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
413400,24.6545419,86.26326443333333,11.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
413700,24.106424633333333,88.0748502,10.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
414000,24.4201997,88.18266539999999,10.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
414300,26.186587533333334,89.75441893333333,11.266666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
414600,25.075795133333333,87.85837573333333,11.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
414900,23.8169458,88.64675533333335,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
415200,28.747547366666666,88.30422990000001,10.433333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
415500,26.18559893333333,85.21031633333334,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
415800,26.1921734,88.69642640000001,11.1,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
416100,26.043481033333332,85.84097926666666,10.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
416400,22.695925133333333,88.07867540000001,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
416700,26.242901099999997,88.79417133333332,10.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
417000,25.1778426,89.3761627,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
417300,21.464498366666664,87.31371853333333,10.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
417600,24.215854933333333,88.8041946,11.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
417900,27.110655366666666,88.5729844,11.233333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
418200,23.165491499999998,88.355362,12.066666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
418500,26.812037566666667,87.87948893333333,11.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
418800,23.257773166666666,89.11764276666666,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
419100,26.9234795,90.35734346666666,11.466666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
419400,29.554564733333333,89.58860766666666,10.533333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
419700,26.917859266666667,87.42443436666666,11.0,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
420000,27.383041966666667,88.07434766666667,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
420300,31.2451296,88.1363803,12.6,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
420600,31.837830766666666,88.48031463333334,10.866666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
420900,28.33388066666667,90.57298886666668,12.966666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
421200,27.556680933333332,89.14633816666667,11.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
421500,29.10614186666667,88.33660786666665,10.8,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
421800,27.5625265,89.68181013333333,11.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
422100,30.7157284,88.1227466,11.133333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
422400,26.612865,88.08272836666667,11.4,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
422700,26.829987766666665,89.86071506666667,10.166666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
423000,27.000662233333333,87.8117605,11.933333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
423300,23.572552166666664,85.262558,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
423600,26.8956318,89.71284043333334,11.633333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
423900,26.9390307,88.2241342,11.666666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
424200,25.1995544,88.05690303333333,10.566666666666666,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
424500,21.436396133333332,87.75862346666666,10.9,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
424800,26.83078073333333,89.39922823333333,11.366666666666667,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
425100,25.76707993333333,88.86913236666666,11.3,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
425400,22.647884466666667,89.10387866666666,10.7,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
425700,22.8080599,87.37752446666667,11.333333333333334,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
426000,22.975010966666666,87.56492493333333,11.033333333333333,RANGE_64MiB_partial_tar_gz;resampled_300s_mean
