t_sent,kind,status,latency_ms,trace_id,error
1790017813.103,create,201,955.04,Root=1-6ab18115-5f01ad6228b37923195598a0;Parent=15be808a70755647;Sampled=0;Lineage=1:3cc2d273:0,
1790017814.103,create,201,994.96,Root=1-6ab18116-079d514e6485d3d4285384c9;Parent=4d5af7a1123d5fcb;Sampled=0;Lineage=1:3cc2d273:0,
1790017815.103,get,200,495.54,Root=1-6ab18117-42a767c3314bb7837fc2fd6f;Parent=4f84130587497f5e;Sampled=0;Lineage=1:3cc2d273:0,
1790017816.103,create,201,929.55,Root=1-6ab18118-0cf9cf580bc10b8c3cbb8ce7;Parent=1f288fc65e784490;Sampled=0;Lineage=1:3cc2d273:0,
1790017817.103,create,201,949.35,Root=1-6ab18119-4fb8a72e3f550a6e0088c396;Parent=511c94b2703f2b02;Sampled=0;Lineage=1:3cc2d273:0,
1790017818.103,create,201,975.8,Root=1-6ab1811a-2bc373094561c5f96a089cef;Parent=58bca0ca72068667;Sampled=0;Lineage=1:3cc2d273:0,
1790017819.103,create,201,926.74,Root=1-6ab1811b-5df5f5ba5bbbef0d433b15c8;Parent=41822793f6e47ff9;Sampled=0;Lineage=1:3cc2d273:0,
1790017820.103,create,201,844.3,Root=1-6ab1811c-249eb6f36872d7f96586c023;Parent=5c03cfadd6f65011;Sampled=0;Lineage=1:3cc2d273:0,
1790017821.103,create,201,999.96,Root=1-6ab1811d-293ee4eb6a45067d4b96ebbe;Parent=342bf25ba6e85bf7;Sampled=0;Lineage=1:3cc2d273:0,
1790017822.103,create,201,839.87,Root=1-6ab1811e-618e20c87029744d105711bd;Parent=1d268744501aee89;Sampled=0;Lineage=1:3cc2d273:0,
1790017823.103,get,200,459.12,Root=1-6ab1811f-794ff43832478f360483925b;Parent=6e5d82ffa38cbc72;Sampled=0;Lineage=1:3cc2d273:0,
1790017824.103,create,201,606.64,Root=1-6ab18120-2e87fb5e256c6767428f9aee;Parent=4304e7a5a934ff88;Sampled=0;Lineage=1:3cc2d273:0,
1790017825.103,create,201,848.16,Root=1-6ab18121-688ec69575415ea72ee47f78;Parent=73dae1442390a787;Sampled=0;Lineage=1:3cc2d273:0,
1790017826.103,create,201,957.44,Root=1-6ab18122-7d92c3d20d0afe4853d3aae4;Parent=27db10de75585457;Sampled=0;Lineage=1:3cc2d273:0,
1790017827.103,create,201,886.76,Root=1-6ab18123-0f674d95616cf17732ab6341;Parent=208f875ed22b78f3;Sampled=0;Lineage=1:3cc2d273:0,
1790017828.103,get,200,598.96,Root=1-6ab18124-131ab6205e78639e3d366474;Parent=604b1fda1358cbaf;Sampled=0;Lineage=1:3cc2d273:0,
1790017829.103,create,201,934.33,Root=1-6ab18125-056cc7495773492a64ae07b1;Parent=5e098fccdce6041a;Sampled=0;Lineage=1:3cc2d273:0,
1790017830.103,get,200,499.38,Root=1-6ab18126-2d2f04df130c212043227141;Parent=1374b521f202ea34;Sampled=0;Lineage=1:3cc2d273:0,
1790017831.103,create,201,976.92,Root=1-6ab18127-309c4a9002955e1759d45bca;Parent=509ca20974257fb8;Sampled=0;Lineage=1:3cc2d273:0,
1790017832.103,create,201,884.08,Root=1-6ab18128-7a56590653bb9bdb61181f70;Parent=3a3ccb2beb382eb1;Sampled=0;Lineage=1:3cc2d273:0,
1790017833.103,create,201,844.56,Root=1-6ab18129-23ff7d8f768c7a7f7cbbf7de;Parent=50e6db04f83a30d3;Sampled=0;Lineage=1:3cc2d273:0,
1790017834.103,create,201,644.99,Root=1-6ab1812a-78e4646b2b61894e787c713b;Parent=6c22a4a9bc7659d3;Sampled=0;Lineage=1:3cc2d273:0,
1790017835.103,create,201,906.04,Root=1-6ab1812b-225938a607968dd60c55f35d;Parent=3abe4df05d6388c1;Sampled=0;Lineage=1:3cc2d273:0,
1790017836.103,create,201,904.4,Root=1-6ab1812c-0134aca069188ef67246e99e;Parent=5002bf3f51205ffe;Sampled=0;Lineage=1:3cc2d273:0,
1790017837.103,create,201,875.01,Root=1-6ab1812d-2eebc8ce03b95f1a350567b3;Parent=5482611a6514786b;Sampled=0;Lineage=1:3cc2d273:0,
1790017838.103,create,201,862.25,Root=1-6ab1812e-05336deb21fd97e42d8bb748;Parent=1b58681a70f02c07;Sampled=0;Lineage=1:3cc2d273:0,
1790017839.103,create,201,1098.77,Root=1-6ab1812f-1410ecf420993ddd5c2bb91b;Parent=47fd95db61e7f5ec;Sampled=0;Lineage=1:3cc2d273:0,
1790017840.103,create,201,874.73,Root=1-6ab18130-6e4e0ad97628a3ea2c17427d;Parent=3b95cfbea89068eb;Sampled=0;Lineage=1:3cc2d273:0,
1790017841.103,create,201,710.5,Root=1-6ab18131-0de78a051e59a597444885f3;Parent=2373d1e68ec63d52;Sampled=0;Lineage=1:3cc2d273:0,
1790017842.103,create,201,933.11,Root=1-6ab18132-0360c74e744cf12d063a9a90;Parent=19214c9a7ed92efd;Sampled=0;Lineage=1:3cc2d273:0,
1790017843.103,get,200,504.99,Root=1-6ab18133-165c78352521413957096483;Parent=76976beb9a7f7519;Sampled=0;Lineage=1:3cc2d273:0,
1790017844.103,create,201,980.82,Root=1-6ab18134-4201ab202b7003752d061366;Parent=50dcd5393c5d3316;Sampled=0;Lineage=1:3cc2d273:0,
1790017845.103,create,201,861.94,Root=1-6ab18135-0c2cb8803b0ca63c4bac6953;Parent=2a23d9ec7f1ac3e0;Sampled=0;Lineage=1:3cc2d273:0,
1790017846.103,create,201,889.27,Root=1-6ab18136-69547f83149b41787fb61ff7;Parent=2c4f44b51fb4c643;Sampled=0;Lineage=1:3cc2d273:0,
1790017847.103,create,201,938.08,Root=1-6ab18137-3d31899904bfd38a28e50999;Parent=244f656bc80e70e7;Sampled=0;Lineage=1:3cc2d273:0,
1790017848.103,create,201,974.34,Root=1-6ab18138-264391a6034a6bcc5c6fd84c;Parent=59c971e1336e3414;Sampled=0;Lineage=1:3cc2d273:0,
1790017849.103,create,201,897.72,Root=1-6ab18139-3751ff1d7fc1dab6726e1747;Parent=77c10c1d49e293aa;Sampled=0;Lineage=1:3cc2d273:0,
1790017850.103,create,201,921.4,Root=1-6ab1813a-3b55ea970f374def6c725ae2;Parent=44bdf89f0dbfa585;Sampled=0;Lineage=1:3cc2d273:0,
1790017851.103,create,201,840.98,Root=1-6ab1813b-0ce118632b143e6e3d58d42e;Parent=0ee7634fc948f721;Sampled=0;Lineage=1:3cc2d273:0,
1790017852.103,create,201,902.81,Root=1-6ab1813c-731d29342eb17ea674082144;Parent=60c32044e757e282;Sampled=0;Lineage=1:3cc2d273:0,
1790017853.103,create,201,889.6,Root=1-6ab1813d-28d4018e03c49ec54662bf14;Parent=1928880d2d84efef;Sampled=0;Lineage=1:3cc2d273:0,
