seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source
113,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,9,,,,1790074663.622,2026-09-22T10:57:43.622+00:00,a5ed1575-82e8-4507-9b18-534f1f73f082,200,,False,189.444,17.55,18,,False,134,logs
114,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,9,,,,1790074665.951,2026-09-22T10:57:45.950+00:00,7beefc52-a1d1-46ab-9737-4c06d093f021,200,,False,1457.853,179.89,1082,901.44,True,125,logs
115,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,9,,,,1790074667.411,2026-09-22T10:57:47.410+00:00,531c8d1c-64a1-45ac-bbb6-e67142ab2319,200,,False,293.752,121.32,122,,False,134,logs
116,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,9,,,,1790074669.798,2026-09-22T10:57:49.797+00:00,14654cc9-1803-446b-a341-7b0b31d32751,200,,False,637.468,163.33,277,113.48,True,79,logs
117,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,9,,,,1790074670.436,2026-09-22T10:57:50.436+00:00,bb84c5b6-050a-463f-b6f1-07c9cea3659a,200,,False,272.016,88.02,89,,False,79,logs
118,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,9,,,,1790074672.798,2026-09-22T10:57:52.797+00:00,e9389713-51e1-443d-9f1a-89302e09813f,200,,False,1069.075,118.49,775,656.13,True,121,logs
119,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,9,,,,1790074673.867,2026-09-22T10:57:53.867+00:00,bd5b844d-2119-4b82-b484-617200e14003,200,,False,237.947,28.93,29,,False,121,logs
120,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,10,,,,1790074676.203,2026-09-22T10:57:56.202+00:00,0bbda2e4-e23c-45dc-8e29-430c204de5d5,200,,False,408.372,27.2,117,88.83,True,41,logs
121,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1790074676.612,2026-09-22T10:57:56.612+00:00,f64fb03c-41f5-40bf-8c2f-17880afd8c50,200,,False,194.007,21.29,22,,False,41,logs
122,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,10,,,,1790074678.842,2026-09-22T10:57:58.842+00:00,7161340c-d3f9-4455-8f52-4915aa27e38c,200,,False,1201.513,131.61,897,765.25,True,119,logs
123,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,10,,,,1790074680.045,2026-09-22T10:58:00.045+00:00,af66ff16-b228-4024-91c8-7c37bbc1090c,200,,False,210.065,38.4,39,,False,119,logs
124,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,10,,,,1790074682.386,2026-09-22T10:58:02.385+00:00,f35bdfca-9780-44aa-962e-35871445d1c4,200,,False,722.541,108.53,445,335.69,True,109,logs
125,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1790074683.11,2026-09-22T10:58:03.109+00:00,00107f46-352a-4ecd-ad0d-b4399a561a0c,200,,False,193.206,18.41,19,,False,109,logs
126,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,10,,,,1790074685.374,2026-09-22T10:58:05.373+00:00,a3e6f4db-854b-4698-a27d-a8506efee3d0,200,,False,1477.658,176.29,1050,873.18,True,124,logs
127,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,10,,,,1790074686.852,2026-09-22T10:58:06.852+00:00,058b5b67-7044-437c-87d1-18ba2df8c613,200,,False,282.616,106.2,107,,False,135,logs
128,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,10,,,,1790074689.212,2026-09-22T10:58:09.211+00:00,aadfa5a7-1d81-451f-abad-8f039010130b,200,,False,662.859,204.19,351,145.83,True,79,logs
129,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1790074689.876,2026-09-22T10:58:09.875+00:00,2a5567d1-ee95-4925-9cfa-1e4763a2bf93,200,,False,300.696,124.95,125,,False,79,logs
130,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,10,,,,1790074692.468,2026-09-22T10:58:12.468+00:00,8d4afe31-b0a8-4762-b7bd-ecc517033a03,200,,False,4179.211,27.96,3590,3561.64,True,132,logs
131,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,10,,,,1790074696.65,2026-09-22T10:58:16.650+00:00,27ffabb3-56ca-4ed7-87f2-6571c2ee01e6,200,,False,203.384,26.83,27,,False,132,logs
132,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,11,,,,1790074698.989,2026-09-22T10:58:18.988+00:00,2f4942c6-c50c-4e92-808c-4509deef6f43,200,,False,1637.547,185.23,1243,1057.19,True,127,logs
133,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,11,,,,1790074700.627,2026-09-22T10:58:20.627+00:00,d677d2b5-b8ee-48db-968b-cb3b5822b24f,200,,False,303.988,128.57,129,,False,138,logs
134,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,11,,,,1790074702.973,2026-09-22T10:58:22.973+00:00,94db7670-d8af-454e-b941-04a373b52931,200,,False,564.649,156.29,273,116.27,True,78,logs
135,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1790074703.54,2026-09-22T10:58:23.540+00:00,27c471c8-baec-46f8-a364-7222af6eda5e,200,,False,276.798,106.06,107,,False,79,logs
136,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,11,,,,1790074705.883,2026-09-22T10:58:25.883+00:00,4783ddb1-2a3d-44ae-8d62-b488973b0a5e,200,,False,866.516,135.64,585,448.71,True,110,logs
137,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1790074706.751,2026-09-22T10:58:26.751+00:00,64360fe3-54b0-4c03-8d29-dbe3502b0ab3,200,,False,213.346,38.89,39,,False,110,logs
138,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,11,,,,1790074709.001,2026-09-22T10:58:29.000+00:00,e583d577-60fc-436e-8607-5c1d553d90a6,200,,False,3131.626,12.88,2657,2643.44,True,133,logs
139,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,11,,,,1790074712.135,2026-09-22T10:58:32.135+00:00,10301e74-c7e0-4a86-9efe-68bd2b1885ab,200,,False,248.478,17.22,18,,False,133,logs
140,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,11,,,,1790074714.483,2026-09-22T10:58:34.483+00:00,4a484f77-c205-4c59-b900-9d81e857af2b,200,,False,414.082,29.25,124,94.47,True,43,logs
141,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1790074714.901,2026-09-22T10:58:34.901+00:00,6d3d14cd-c291-4f13-9869-8077e45c4a69,200,,False,195.8,19.74,20,,False,43,logs
142,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,11,,,,1790074717.206,2026-09-22T10:58:37.205+00:00,9878c08e-6a11-4039-bb71-173ca04ecfbd,200,,False,1209.13,129.28,904,773.98,True,119,logs
143,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,11,,,,1790074718.416,2026-09-22T10:58:38.416+00:00,09005674-21e2-49ca-ae78-61c5eda5f6ba,200,,False,259.481,47.6,48,,False,119,logs
144,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,12,,,,1790074720.781,2026-09-22T10:58:40.781+00:00,e8ee0e0e-1e08-43bf-8be7-392b823524f1,200,,False,1875.598,286.08,1452,1165.52,True,127,logs
145,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,12,,,,1790074722.658,2026-09-22T10:58:42.658+00:00,1e29de9f-fd46-4258-8446-2ba65a828796,200,,False,355.482,182.47,183,,False,136,logs
146,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,12,,,,1790074725.047,2026-09-22T10:58:45.047+00:00,129dbeed-5902-483a-82c3-1fc98b39691a,200,,False,350.671,14.31,88,72.7,True,41,logs
147,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,12,,,,1790074725.401,2026-09-22T10:58:45.401+00:00,9f451672-dea6-4020-ba53-de4ccd00cca2,200,,False,196.614,25.52,26,,False,41,logs
148,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,12,,,,1790074727.688,2026-09-22T10:58:47.688+00:00,c690d430-5607-488e-b331-32e08410662a,200,,False,683.936,93.39,411,316.97,True,108,logs
149,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,12,,,,1790074728.373,2026-09-22T10:58:48.373+00:00,3c454587-9eca-4b35-b218-25de9b8161c0,200,,False,193.091,19.31,20,,False,108,logs
150,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,12,,,,1790074730.738,2026-09-22T10:58:50.737+00:00,b6d27b49-3cb9-4a98-a1bf-08525c628555,200,,False,1047.185,107.45,728,619.59,True,119,logs
151,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,12,,,,1790074731.786,2026-09-22T10:58:51.786+00:00,e44dd274-511a-43a7-ad07-06d5d977106c,200,,False,212.716,37.55,38,,False,119,logs
152,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,12,,,,1790074734.186,2026-09-22T10:58:54.185+00:00,59699a98-5816-4a74-af79-8b0babb32af1,200,,False,639.969,206.66,354,146.48,True,79,logs
153,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,12,,,,1790074734.827,2026-09-22T10:58:54.827+00:00,26d377de-a8ac-4992-95b3-24c4e58f2fa3,200,,False,322.242,149.91,150,,False,79,logs
154,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,12,,,,1790074737.256,2026-09-22T10:58:57.256+00:00,fbd6c39e-5db1-425e-94a3-1e9f187860d1,200,,False,4013.076,27.56,3533,3504.74,True,134,logs
155,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,12,,,,1790074741.272,2026-09-22T10:59:01.271+00:00,c80758f9-730f-4c30-b2e4-78c2e7c67f59,200,,False,197.051,18.76,19,,False,134,logs
156,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,13,,,,1790074743.585,2026-09-22T10:59:03.585+00:00,5082ff86-0d70-4a64-b1f2-a36d11691495,200,,False,404.382,17.96,110,91.87,True,41,logs
157,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,13,,,,1790074743.99,2026-09-22T10:59:03.990+00:00,507d02d4-064c-473f-814c-26ce26d11b95,200,,False,195.88,23.02,24,,False,41,logs
158,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,13,,,,1790074746.247,2026-09-22T10:59:06.246+00:00,6d36b798-8f52-46b4-b693-8b3403d79fa6,200,,False,1817.523,266.86,1373,1105.74,True,126,logs
159,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,13,,,,1790074748.067,2026-09-22T10:59:08.067+00:00,9f83d719-0dba-45f1-a79c-f4b3cc205879,200,,False,339.178,166.49,167,,False,136,logs
160,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,13,,,,1790074750.662,2026-09-22T10:59:10.661+00:00,5048a0dd-1e13-4e9e-867c-10b66a99ccc5,200,,False,4032.899,30.57,3582,3550.49,True,133,logs
161,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,13,,,,1790074754.698,2026-09-22T10:59:14.698+00:00,ec056f34-204e-4edd-8f4f-31ee32884551,200,,False,196.301,19.42,20,,False,134,logs
162,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,13,,,,1790074757.003,2026-09-22T10:59:17.003+00:00,6667fb3c-947d-495e-80dc-bf8d024675e8,200,,False,545.101,138.12,260,121.8,True,78,logs
163,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,13,,,,1790074757.55,2026-09-22T10:59:17.549+00:00,731e0ce1-bf7b-4a3e-a352-91baac788f89,200,,False,270.671,98.37,99,,False,78,logs
164,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,13,,,,1790074759.988,2026-09-22T10:59:19.988+00:00,c90e15c8-ea58-484c-a2ff-9f24ccc0d8a5,200,,False,903.626,162.24,604,440.91,True,111,logs
165,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,13,,,,1790074760.893,2026-09-22T10:59:20.892+00:00,4904f784-07d7-4e2d-a854-e6d79abe6aa2,200,,False,254.91,41.22,42,,False,111,logs
166,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,13,,,,1790074763.263,2026-09-22T10:59:23.262+00:00,9207f710-97fc-4e6c-ba49-eb253cfcaf65,200,,False,1030.483,109.28,705,594.91,True,119,logs
167,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,13,,,,1790074764.294,2026-09-22T10:59:24.294+00:00,eabcbca0-13c4-43e2-9d3f-8572d5f34006,200,,False,212.211,34.06,35,,False,119,logs
168,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,14,,,,1790074766.708,2026-09-22T10:59:26.708+00:00,e3ea96b5-8965-4353-96dd-8b69d3f348ee,200,,False,413.177,26.51,97,70.08,True,42,logs
169,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,14,,,,1790074767.124,2026-09-22T10:59:27.124+00:00,11f65a10-72bf-4f2d-8f81-1ea0a298390a,200,,False,195.876,22.62,23,,False,42,logs
170,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,14,,,,1790074769.467,2026-09-22T10:59:29.466+00:00,e0dbb2a3-de51-47be-b6dd-6a08dc9eb5f0,200,,False,1118.828,105.75,729,622.65,True,108,logs
171,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,14,,,,1790074770.586,2026-09-22T10:59:30.586+00:00,05de3ec4-81ca-4b1e-910a-b2476991b4cf,200,,False,196.1,19.68,20,,False,108,logs
172,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,14,,,,1790074772.979,2026-09-22T10:59:32.978+00:00,7d42d35a-aa9b-48af-b10a-77f5611f8b50,200,,False,3815.143,29.7,3316,3285.66,True,132,logs
173,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,14,,,,1790074776.797,2026-09-22T10:59:36.797+00:00,66aa80bf-adfa-4b82-a3d8-f6d9b9c2f31c,200,,False,214.58,33.54,34,,False,133,logs
174,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,14,,,,1790074779.08,2026-09-22T10:59:39.079+00:00,99396dd0-264b-4b9e-9edd-8bf502fe3bce,200,,False,1792.589,245.52,1347,1101.39,True,124,logs
175,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,14,,,,1790074780.874,2026-09-22T10:59:40.873+00:00,928a6d3f-e249-4882-ae3d-cb6b539aa403,200,,False,359.67,183.65,184,,False,132,logs
176,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,14,,,,1790074783.399,2026-09-22T10:59:43.399+00:00,b90626b8-5996-4512-b691-9f500091a650,200,,False,548.604,150.91,265,113.7,True,80,logs
177,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,14,,,,1790074783.951,2026-09-22T10:59:43.950+00:00,b45dc374-c28a-4b80-bfe6-97e61d856f25,200,,False,284.231,107.11,108,,False,80,logs
178,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,14,,,,1790074786.375,2026-09-22T10:59:46.375+00:00,45044ce9-c86e-48bb-92a9-0f9c332cbc30,200,,False,824.269,122.82,539,415.47,True,109,logs
179,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,14,,,,1790074787.2,2026-09-22T10:59:47.200+00:00,bd2920f3-d530-4a3e-8e47-e60f81ead540,200,,False,233.392,52.68,53,,False,109,logs
180,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,15,,,,1790074789.579,2026-09-22T10:59:49.579+00:00,61d47ef9-ec94-4e89-8da2-b9105dd8f71f,200,,False,807.046,114.63,523,407.74,True,107,logs
181,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,15,,,,1790074790.39,2026-09-22T10:59:50.389+00:00,765f8331-9d62-4ee9-8efb-0d737d0bd743,200,,False,211.922,36.64,37,,False,107,logs
182,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,15,,,,1790074792.703,2026-09-22T10:59:52.703+00:00,cd823cb0-9d5b-489b-ba77-a6408db26347,200,,False,427.157,20.53,90,68.88,True,42,logs
183,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,15,,,,1790074793.132,2026-09-22T10:59:53.131+00:00,7a8cbf6d-2a54-4dcb-9a4e-6e082a513722,200,,False,203.35,27.43,28,,False,42,logs
184,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,15,,,,1790074795.484,2026-09-22T10:59:55.484+00:00,426421b7-3dc6-4687-b836-8c4edc0d5a2b,200,,False,3207.147,16.79,2809,2792.2,True,132,logs
185,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,15,,,,1790074798.693,2026-09-22T10:59:58.692+00:00,a9bf8c1a-d420-4e8b-b240-f5ff4dfa2949,200,,False,205.574,24.61,25,,False,133,logs
186,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,15,,,,1790074800.993,2026-09-22T11:00:00.993+00:00,cde9ebc5-614f-4dde-b00d-ae090e079d07,200,,False,1572.818,194.84,1136,940.69,True,127,logs
187,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,15,,,,1790074802.568,2026-09-22T11:00:02.567+00:00,bad7731f-4246-4678-a6a5-25347eecd2e5,200,,False,283.678,109.08,110,,False,136,logs
188,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,15,,,,1790074804.951,2026-09-22T11:00:04.951+00:00,97a25b5f-68b2-4ba8-bd02-1d06a3b67de6,200,,False,687.484,192.06,331,138.26,True,78,logs
189,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,15,,,,1790074805.64,2026-09-22T11:00:05.639+00:00,2f9b8179-c1fc-4c19-ae33-61990cca14fa,200,,False,395.396,147.76,148,,False,78,logs
190,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,15,,,,1790074808.085,2026-09-22T11:00:08.085+00:00,852639ae-2a2d-4473-8433-3a1d1845486f,200,,False,1359.009,117.77,873,754.36,True,119,logs
191,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,15,,,,1790074809.445,2026-09-22T11:00:09.445+00:00,0da79246-4601-4aa1-9c1e-8d908b76e964,200,,False,212.848,38.15,39,,False,119,logs
192,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,16,,,,1790074811.839,2026-09-22T11:00:11.839+00:00,360f6188-c559-4cac-8570-aa763841f9c1,200,,False,1220.546,116.46,921,804.28,True,119,logs
193,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,16,,,,1790074813.061,2026-09-22T11:00:13.060+00:00,e172d635-fc94-4353-84f1-2edd92dab108,200,,False,214.846,39.33,40,,False,119,logs
194,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,16,,,,1790074815.546,2026-09-22T11:00:15.546+00:00,5bfd108b-c3aa-4d69-a8b2-8cb21f4e5402,200,,False,373.31,16.52,89,71.62,True,41,logs
195,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,16,,,,1790074815.921,2026-09-22T11:00:15.920+00:00,89d70431-e1b2-4852-a38c-3fcd9addd02b,200,,False,198.415,20.25,21,,False,41,logs
196,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,16,,,,1790074818.192,2026-09-22T11:00:18.192+00:00,f08480f2-78de-4924-af0d-4c42a3b280d7,200,,False,1772.123,250.45,1355,1104.08,True,125,logs
197,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,16,,,,1790074819.965,2026-09-22T11:00:19.965+00:00,6cca1509-3e39-475a-85db-082917a38a09,200,,False,427.906,192.23,193,,False,136,logs
198,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,16,,,,1790074822.552,2026-09-22T11:00:22.552+00:00,175e9343-8435-4e71-b423-3e64bc0b5e23,200,,False,4020.189,27.1,3522,3494.87,True,133,logs
199,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,16,,,,1790074826.574,2026-09-22T11:00:26.573+00:00,c2c870ad-e7e1-4e2a-b973-3e44e558dc3f,200,,False,199.426,26.43,27,,False,133,logs
200,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,16,,,,1790074829.001,2026-09-22T11:00:29.000+00:00,cee7a891-79f0-43f7-a4cb-b11f8ceeb98b,200,,False,597.092,187.87,316,127.34,True,80,logs
201,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,16,,,,1790074829.599,2026-09-22T11:00:29.598+00:00,07f25e0f-05d0-4554-8b9c-a45a3c6c2474,200,,False,300.727,95.01,96,,False,80,logs
202,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,16,,,,1790074831.955,2026-09-22T11:00:31.954+00:00,126a3be7-6465-405a-b7d8-16b098bf1ff2,200,,False,831.48,129.52,537,407.47,True,109,logs
203,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,16,,,,1790074832.788,2026-09-22T11:00:32.787+00:00,75e9196c-1609-4789-982f-498efe426beb,200,,False,213.615,36.65,37,,False,109,logs
204,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,17,,,,1790074835.076,2026-09-22T11:00:35.076+00:00,97c1335b-eff6-4bb0-9bd0-7264452e1462,200,,False,646.099,203.32,348,144.12,True,78,logs
205,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,17,,,,1790074835.723,2026-09-22T11:00:35.723+00:00,9aaae8aa-57cd-4b12-bc18-e2b30c236e39,200,,False,422.483,143.52,144,,False,78,logs
206,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,17,,,,1790074838.226,2026-09-22T11:00:38.226+00:00,1568deb4-8eb1-4e41-aa36-6e5cd9fd2f4c,200,,False,374.36,18.91,93,74.06,True,41,logs
207,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,17,,,,1790074838.603,2026-09-22T11:00:38.603+00:00,d4e76a58-a26d-4177-b8cf-5500dfbb063a,200,,False,196.732,25.59,26,,False,41,logs
208,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,17,,,,1790074840.962,2026-09-22T11:00:40.962+00:00,d74d60c6-b767-4bc6-8996-be36647d08f8,200,,False,816.11,113.16,446,331.9,True,109,logs
209,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,17,,,,1790074841.779,2026-09-22T11:00:41.778+00:00,7930ce56-9a8f-4881-81f9-eb0310e7301c,200,,False,205.412,28.19,29,,False,109,logs
210,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,17,,,,1790074844.106,2026-09-22T11:00:44.105+00:00,ba837921-fb85-4b82-b8e7-ccd07259551d,200,,False,3199.742,19.86,2758,2737.45,True,133,logs
211,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,17,,,,1790074847.308,2026-09-22T11:00:47.308+00:00,65b943f8-b8ca-4790-a5d4-69c002f827c0,200,,False,197.375,19.16,20,,False,133,logs
212,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,17,,,,1790074849.752,2026-09-22T11:00:49.752+00:00,9f02c379-57fd-4a91-a74e-e8ffbc962b52,200,,False,1470.616,129.13,1031,900.97,True,125,logs
213,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,17,,,,1790074851.224,2026-09-22T11:00:51.224+00:00,6d8650d3-8164-4cf4-824a-a700f5a5e907,200,,False,300.509,123.98,124,,False,132,logs
214,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,17,,,,1790074853.643,2026-09-22T11:00:53.643+00:00,3c767f03-409b-45f5-ab79-b342ad63e336,200,,False,1247.189,131.4,885,753.28,True,119,logs
215,package_size,live,java-default,java,default,1024,follow_up,idle,off,False,update_env,17,,,,1790074854.891,2026-09-22T11:00:54.891+00:00,e38b1bf6-1ef6-403c-a489-551953a1b20f,200,,False,210.982,37.04,38,,False,119,logs
216,package_size,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,18,,,,1790074857.212,2026-09-22T11:00:57.211+00:00,60ca4641-d0a1-415f-86b3-7a0932b18717,200,,False,406.66,12.8,85,71.33,True,41,logs
217,package_size,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,18,,,,1790074857.619,2026-09-22T11:00:57.618+00:00,a40fe648-eb00-40c8-9126-15885fb10bbc,200,,False,187.375,18.6,19,,False,41,logs
218,package_size,live,python-default,python,default,1024,measure,idle,off,True,update_env,18,,,,1790074859.938,2026-09-22T11:00:59.938+00:00,654fdb2d-f017-4527-a5f7-cd7e0c531a0e,200,,False,3996.39,27.26,3484,3456.5,True,135,logs
219,package_size,live,python-default,python,default,1024,follow_up,idle,off,False,update_env,18,,,,1790074863.937,2026-09-22T11:01:03.936+00:00,b874e82b-5349-4ebd-a6aa-1d3609c0fec6,200,,False,195.315,16.8,17,,False,135,logs
220,package_size,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,18,,,,1790074866.289,2026-09-22T11:01:06.289+00:00,7f78f765-1081-491b-8538-c10e12a79af4,200,,False,560.588,159.2,276,116.03,True,78,logs
221,package_size,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,18,,,,1790074866.851,2026-09-22T11:01:06.850+00:00,9e75cc15-c88a-4a97-b675-092c5f3f546e,200,,False,281.366,101.0,102,,False,78,logs
222,package_size,live,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,18,,,,1790074869.249,2026-09-22T11:01:09.248+00:00,573fa612-5a72-4d04-94ac-c9a3ab8e3a4f,200,,False,1815.995,236.56,1367,1130.02,True,128,logs
223,package_size,live,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,18,,,,1790074871.068,2026-09-22T11:01:11.067+00:00,02b2133e-a259-41b3-860b-75f49a65fe9b,200,,False,409.051,179.26,180,,False,136,logs
224,package_size,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,18,,,,1790074873.701,2026-09-22T11:01:13.700+00:00,8084ba84-853a-4147-9936-5f7193cd76e3,200,,False,747.367,95.4,423,326.9,True,110,logs
225,package_size,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,18,,,,1790074874.45,2026-09-22T11:01:14.449+00:00,f0fa8e9d-6272-4473-82a7-0efbd04754d7,200,,False,192.879,18.95,19,,False,110,logs
226,package_size,live,java-default,java,default,1024,measure,idle,off,True,update_env,18,,,,1790074876.842,2026-09-22T11:01:16.841+00:00,7cef7bcb-c656-4676-9b88-cc5e4892fd1a,200,,False,1265.568,121.23,945,823.32,True,121,logs
