seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source
0,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,0,,,,1789981230.71,2026-09-21T09:00:30.709+00:00,9b113aea-8a65-4bc8-ba08-d4be6adfbda6,200,,False,814.523,100.83,408,307.15,True,107,logs
1,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,0,,,,1789981231.526,2026-09-21T09:00:31.526+00:00,2c4f611c-6b84-4d58-9d72-0d56237cc2ee,200,,False,211.066,38.08,39,,False,107,logs
2,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,0,,,,1789981234.11,2026-09-21T09:00:34.110+00:00,30be2159-1934-4dcd-94eb-aa3515790bc8,200,,False,658.545,201.55,351,148.62,True,79,logs
3,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,0,,,,1789981234.77,2026-09-21T09:00:34.769+00:00,eff91052-5222-4c59-a345-f975496ff5ab,200,,False,333.524,116.7,117,,False,79,logs
4,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,0,,,,1789981237.501,2026-09-21T09:00:37.500+00:00,383d2c66-a442-4be6-a7e4-eb4ae3277d44,200,,False,414.436,23.62,114,89.78,True,41,logs
5,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,0,,,,1789981237.918,2026-09-21T09:00:37.917+00:00,66a8bd45-20ed-4af5-ab1a-cb309e836ed6,200,,False,196.519,16.05,17,,False,41,logs
6,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,1,,,,1789981240.344,2026-09-21T09:00:40.344+00:00,0c732fc2-d564-4acd-8c4c-baaee0596a76,200,,False,906.378,120.93,541,419.94,True,111,logs
7,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,1,,,,1789981241.252,2026-09-21T09:00:41.251+00:00,a804ab02-fc10-40a8-9d18-77167c356d1e,200,,False,213.578,40.42,41,,False,111,logs
8,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,1,,,,1789981243.603,2026-09-21T09:00:43.602+00:00,3d8085d2-a5b1-413c-a8b9-8ffdf1b59e8e,200,,False,636.405,188.98,334,144.12,True,78,logs
9,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,1,,,,1789981244.24,2026-09-21T09:00:44.240+00:00,8c1f8b2a-e0ac-4650-b6ab-1f5f375febe2,200,,False,298.424,115.59,116,,False,78,logs
10,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,1,,,,1789981246.645,2026-09-21T09:00:46.644+00:00,850f391f-cf93-4c22-a93a-5adebbdbdb40,200,,False,384.214,29.83,105,74.22,True,41,logs
11,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,1,,,,1789981247.03,2026-09-21T09:00:47.029+00:00,7c938f9a-2b6b-4283-8dfe-645520de6af9,200,,False,198.497,20.52,21,,False,41,logs
12,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,2,,,,1789981249.477,2026-09-21T09:00:49.477+00:00,5ba5aed8-a1d2-434c-a4da-d7d550aee91b,200,,False,830.556,116.11,533,416.56,True,107,logs
13,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,2,,,,1789981250.309,2026-09-21T09:00:50.309+00:00,189e5b12-797c-4142-8211-74e0f350ce0a,200,,False,212.206,38.39,39,,False,107,logs
14,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,2,,,,1789981252.676,2026-09-21T09:00:52.675+00:00,1fbc8834-5cb3-4c1f-9741-30b96020b149,200,,False,409.968,13.38,88,74.49,True,41,logs
15,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,2,,,,1789981253.088,2026-09-21T09:00:53.088+00:00,c6d4ca02-993f-46fd-b122-74a22401e0d5,200,,False,196.476,21.3,22,,False,41,logs
16,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,2,,,,1789981255.546,2026-09-21T09:00:55.545+00:00,f520eec8-23c0-471e-af2f-57cd112c0cbb,200,,False,620.93,166.34,278,111.1,True,79,logs
17,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,2,,,,1789981256.171,2026-09-21T09:00:56.171+00:00,30b07100-7cc3-41bd-b054-30a786e2aea3,200,,False,287.401,107.59,108,,False,79,logs
18,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,3,,,,1789981258.588,2026-09-21T09:00:58.588+00:00,d37e17fb-4aa8-45e0-a573-8356e52454db,200,,False,403.221,27.3,117,89.55,True,41,logs
19,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,3,,,,1789981258.995,2026-09-21T09:00:58.994+00:00,d2eea246-8aad-457f-978e-855d335b255b,200,,False,222.708,19.45,20,,False,41,logs
20,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,3,,,,1789981261.315,2026-09-21T09:01:01.315+00:00,bceaf0aa-c4d0-497a-bcc2-34f5cb0cbe69,200,,False,716.047,95.92,434,338.06,True,109,logs
21,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,3,,,,1789981262.032,2026-09-21T09:01:02.031+00:00,5d4b2076-d60b-4a28-abd7-8dc25ee81bf6,200,,False,211.314,34.26,35,,False,109,logs
22,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,3,,,,1789981264.388,2026-09-21T09:01:04.388+00:00,96514fbb-7222-4712-96c7-de28fd9b60ac,200,,False,687.325,193.95,335,140.72,True,78,logs
23,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,3,,,,1789981265.077,2026-09-21T09:01:05.076+00:00,ccd676db-701f-4413-a545-01ce216ebca8,200,,False,296.585,124.48,125,,False,78,logs
24,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,4,,,,1789981267.516,2026-09-21T09:01:07.516+00:00,8e570b54-7806-489e-ba52-8c1239c0d0fd,200,,False,618.246,185.25,327,141.35,True,79,logs
25,runtime_compare,live,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,4,,,,1789981268.135,2026-09-21T09:01:08.135+00:00,3bdbe4b4-c456-4208-a838-0e1a7983d4d9,200,,False,297.678,123.26,124,,False,79,logs
26,runtime_compare,live,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,4,,,,1789981270.546,2026-09-21T09:01:10.545+00:00,f284420a-ba5c-4b8b-bdfa-a2dcf969d38c,200,,False,394.203,20.82,102,80.19,True,43,logs
27,runtime_compare,live,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,4,,,,1789981270.943,2026-09-21T09:01:10.942+00:00,d96d1d2b-868a-45de-8468-67e269c30bdf,200,,False,196.821,19.82,20,,False,43,logs
28,runtime_compare,live,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,4,,,,1789981273.273,2026-09-21T09:01:13.273+00:00,0aa9785c-506f-441f-a210-e19ac288fcec,200,,False,806.806,114.18,520,404.83,True,107,logs
29,runtime_compare,live,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,4,,,,1789981274.081,2026-09-21T09:01:14.080+00:00,ae825f4d-34c3-4d58-89bc-7cc56bca850c,200,,False,233.379,52.41,53,,False,107,logs
0,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.567,2026-09-21T09:01:17.567+00:00,16bb00a0-53b7-4398-9e3e-f17986fa1638,200,,False,389.766,18.68,92,72.94,True,41,logs
19,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.567,2026-09-21T09:01:17.566+00:00,1889f407-2d0f-4319-ac83-5563922d772e,200,,False,544.896,14.6,15,,False,41,logs
2,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.569,2026-09-21T09:01:17.568+00:00,23bdae2b-38cc-49fd-9828-7bcf6c1c3ec5,200,,False,1161.226,20.62,21,,False,41,logs
4,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.569,2026-09-21T09:01:17.569+00:00,4d45f4ed-5240-40a4-b323-ab2bd910afb5,200,,False,1761.221,16.68,17,,False,41,logs
7,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.57,2026-09-21T09:01:17.569+00:00,0a69fb2d-0acd-4c88-a154-28c81b242d09,200,,False,646.912,14.68,15,,False,41,logs
8,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.57,2026-09-21T09:01:17.570+00:00,7b34d777-c287-4683-af36-be52b6c28aa6,200,,False,1322.16,31.25,32,,False,41,logs
11,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.571,2026-09-21T09:01:17.570+00:00,cf86bf93-c7cc-4d12-86f7-0ce3c0d96769,200,,False,719.181,16.25,99,82.41,True,41,logs
13,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.571,2026-09-21T09:01:17.570+00:00,8a691338-ac07-48fa-bcea-5a4488cfaa51,200,,False,1661.859,30.77,31,,False,41,logs
15,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.571,2026-09-21T09:01:17.571+00:00,2fb24eb1-7834-4a22-a032-db5efb051f31,200,,False,1113.717,12.7,13,,False,41,logs
17,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.572,2026-09-21T09:01:17.572+00:00,e9b8eced-ea0d-4e4e-a3ae-c3438582ba8e,200,,False,557.22,14.83,15,,False,41,logs
6,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.573,2026-09-21T09:01:17.573+00:00,c7c154bd-c4a8-47f8-bacd-9431bd289d26,200,,False,597.987,21.88,22,,False,41,logs
5,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.574,2026-09-21T09:01:17.573+00:00,27bdbd8b-895e-4666-bf70-ca528511be3e,200,,False,1495.524,32.08,33,,False,41,logs
14,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.575,2026-09-21T09:01:17.574+00:00,7c0f12e8-b0d4-4caa-8e25-d8e392ad0cfa,200,,False,1303.278,20.96,21,,False,41,logs
16,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.575,2026-09-21T09:01:17.575+00:00,03736b3a-7d34-4eec-9fff-732e9255bf30,200,,False,885.604,30.98,104,72.4,True,41,logs
18,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.576,2026-09-21T09:01:17.576+00:00,5ce11460-3366-49d9-b65b-7f8c527a8047,200,,False,727.265,12.66,88,74.44,True,41,logs
1,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.577,2026-09-21T09:01:17.576+00:00,05ff747b-a93c-405e-912d-05db67aecf6a,200,,False,835.346,30.72,31,,False,41,logs
3,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.577,2026-09-21T09:01:17.577+00:00,f0e03526-1e7b-4b47-8a2c-8b0dd01dc8c4,200,,False,616.435,16.26,17,,False,41,logs
10,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.578,2026-09-21T09:01:17.577+00:00,707ccac6-c29c-4dd4-9e53-bdf31ac0a71b,200,,False,753.294,28.71,119,89.63,True,41,logs
12,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.578,2026-09-21T09:01:17.578+00:00,d925a21d-2778-4481-918e-68f9e0bb89aa,200,,False,898.565,28.53,119,89.97,True,41,logs
9,burst,live,python-optimised,python,optimised,1024,measure,burst,off,True,,0,,python-optimised-0,,1789981277.579,2026-09-21T09:01:17.579+00:00,4b4836f4-5434-49e3-ac3c-98d2c275a345,200,,False,1453.201,32.74,33,,False,41,logs
20,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.766,2026-09-21T09:01:21.766+00:00,a0ed36af-0351-4a25-97f0-38da97c74d74,200,,False,839.78,115.97,534,417.84,True,107,logs
39,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.766,2026-09-21T09:01:21.765+00:00,d21bd567-9e8d-4fed-b735-34d155975cdf,200,,False,1068.179,36.72,37,,False,109,logs
22,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.767,2026-09-21T09:01:21.766+00:00,50df788e-692e-492f-bfc3-8319e3e11774,200,,False,718.452,106.03,426,319.18,True,111,logs
24,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.767,2026-09-21T09:01:21.767+00:00,47569045-7b52-4d20-8087-948c504fdff6,200,,False,732.906,103.23,440,336.2,True,108,logs
27,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.768,2026-09-21T09:01:21.767+00:00,6bdeefe6-2503-4f84-87d7-4be47fb776ec,200,,False,721.168,108.31,423,314.31,True,107,logs
28,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.768,2026-09-21T09:01:21.768+00:00,ad3db811-c871-442c-8ae0-d95e72b13431,200,,False,704.458,92.9,409,315.38,True,109,logs
30,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.769,2026-09-21T09:01:21.768+00:00,2d073d51-5db5-4878-b8fd-a76fbedabaac,200,,False,874.267,131.55,570,438.06,True,107,logs
32,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.769,2026-09-21T09:01:21.769+00:00,36190c39-e0cd-4ea2-b2d8-fac6a4b71267,200,,False,832.177,115.64,537,420.49,True,108,logs
34,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.77,2026-09-21T09:01:21.769+00:00,4004ede1-0d0f-4b41-9ca3-8346d99e7d64,200,,False,855.742,141.43,554,412.46,True,107,logs
36,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.77,2026-09-21T09:01:21.770+00:00,58fd2123-edac-4e1f-bfa0-9c058b81c1cd,200,,False,896.044,135.12,584,448.78,True,109,logs
21,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.771,2026-09-21T09:01:21.771+00:00,e619edb0-1809-4754-8a8e-a925b54ce9b6,200,,False,1068.7,38.77,39,,False,107,logs
38,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.771,2026-09-21T09:01:21.770+00:00,b176bf21-ee54-4d3b-a12b-8d17d7e9732a,200,,False,878.969,132.39,569,436.5,True,107,logs
23,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.772,2026-09-21T09:01:21.771+00:00,d4f7c8b0-5af6-458c-9803-ae73cba99acc,200,,False,1446.198,35.87,36,,False,109,logs
25,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.772,2026-09-21T09:01:21.772+00:00,0ef22519-7d09-4546-9f40-5eb83386b4ef,200,,False,1565.177,40.63,41,,False,109,logs
29,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.773,2026-09-21T09:01:21.773+00:00,ac36794a-5974-4c1a-b493-4d44402e06de,200,,False,1164.311,38.7,39,,False,109,logs
26,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.774,2026-09-21T09:01:21.773+00:00,68d7f3e6-e286-457e-ba88-611014ccebeb,200,,False,1050.21,47.58,48,,False,107,logs
31,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.774,2026-09-21T09:01:21.774+00:00,62b67f6f-0dc7-4c35-a9e6-987213fc2394,200,,False,1037.279,51.52,52,,False,109,logs
33,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.775,2026-09-21T09:01:21.774+00:00,14234108-3f98-484e-969d-ed3b5b41949c,200,,False,1563.164,50.39,51,,False,107,logs
35,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.775,2026-09-21T09:01:21.775+00:00,4a9a37f7-b166-45e0-9377-d73f6d9e84b2,200,,False,1563.085,49.3,50,,False,109,logs
37,burst,live,java-optimised,java,optimised,1024,measure,burst,off,True,,0,,java-optimised-0,,1789981281.777,2026-09-21T09:01:21.776+00:00,8b6533e3-1a35-4b7e-a80d-09ba4bb66a43,200,,False,1283.557,45.92,46,,False,109,logs
40,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.739,2026-09-21T09:01:25.739+00:00,888a6c67-a05a-4e2f-b67e-7587ad0ad1d0,200,,False,642.252,185.01,337,151.2,True,78,logs
59,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.739,2026-09-21T09:01:25.738+00:00,fe569fc1-6110-4f51-be68-05bbfc6a242a,200,,False,1265.659,142.41,143,,False,78,logs
42,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.74,2026-09-21T09:01:25.740+00:00,b43181e6-db7d-4287-ba5a-70c9fec1ae01,200,,False,739.412,150.86,262,110.98,True,80,logs
45,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.741,2026-09-21T09:01:25.740+00:00,d42897f1-da60-4e35-a06d-393e18491fe8,200,,False,738.885,210.77,357,145.6,True,78,logs
46,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.742,2026-09-21T09:01:25.741+00:00,b39cf20b-7604-476a-9114-dd7339d786b6,200,,False,636.456,194.66,345,149.72,True,78,logs
48,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.742,2026-09-21T09:01:25.742+00:00,9b526fb0-0c82-446f-83bd-c8d72819bf01,200,,False,558.063,153.41,275,121.26,True,79,logs
50,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.742,2026-09-21T09:01:25.742+00:00,064ac03d-3f51-4d4b-8399-b08acb5a7e34,200,,False,651.119,202.14,352,149.6,True,79,logs
52,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.743,2026-09-21T09:01:25.742+00:00,5f12f853-38c9-4bbe-9bea-8ed2ab8f3281,200,,False,610.55,179.15,322,142.25,True,78,logs
54,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.743,2026-09-21T09:01:25.742+00:00,041bc971-e1ff-484a-9dbc-711a6c16a087,200,,False,572.314,156.82,283,125.6,True,78,logs
41,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.744,2026-09-21T09:01:25.744+00:00,14ccc4a2-e4ec-46fa-8201-dfd8cea0ed33,200,,False,1402.156,108.87,109,,False,80,logs
53,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.744,2026-09-21T09:01:25.743+00:00,8b7fe745-36a5-4e4e-9a5c-f72d255ec973,200,,False,584.467,188.84,304,114.52,True,79,logs
58,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.744,2026-09-21T09:01:25.744+00:00,156a2f3d-fa5f-4aae-ad99-a2470b7ed77e,200,,False,560.385,164.32,278,113.63,True,77,logs
44,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.746,2026-09-21T09:01:25.745+00:00,f73b6a9e-3b1e-4367-bf2c-5c4cc733334c,200,,False,658.034,95.44,96,,False,79,logs
47,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.747,2026-09-21T09:01:25.747+00:00,034fb276-ba31-4064-ab9b-423493dc8367,200,,False,1636.282,94.11,95,,False,80,logs
51,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.748,2026-09-21T09:01:25.748+00:00,bb6bdd44-16cc-487b-ac5e-0ab20af113eb,200,,False,842.602,96.82,97,,False,80,logs
43,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.749,2026-09-21T09:01:25.749+00:00,f3319f26-51c1-4edb-8ce4-2f9e5cf267c3,200,,False,730.07,98.26,99,,False,77,logs
56,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.75,2026-09-21T09:01:25.750+00:00,d9d269a3-b057-488d-844b-40f0bb5ca1d6,200,,False,729.187,112.64,113,,False,79,logs
49,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.751,2026-09-21T09:01:25.750+00:00,e18a25fc-d0f3-4a6c-a5ca-a260aa474e1c,200,,False,1341.967,121.62,122,,False,78,logs
57,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.751,2026-09-21T09:01:25.751+00:00,22cbd59e-9f73-4d86-bce9-95885b77ef83,200,,False,881.815,132.59,133,,False,78,logs
55,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,0,,nodejs-optimised-0,,1789981285.752,2026-09-21T09:01:25.751+00:00,c6c412a4-3d33-4efa-932f-1da6c9c3e3a7,200,,False,1789.686,152.29,153,,False,82,logs
79,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.709,2026-09-21T09:01:29.709+00:00,25da24f8-9657-418e-85bb-31154c3f5829,200,,False,568.455,165.71,284,117.63,True,79,logs
60,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.71,2026-09-21T09:01:29.709+00:00,b1a3847b-c475-433a-ba68-74e14a1c786d,200,,False,2209.233,94.57,95,,False,79,logs
65,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.71,2026-09-21T09:01:29.710+00:00,8ff69e20-860b-43a0-8f3f-580552f910a6,200,,False,573.893,152.15,271,118.08,True,77,logs
61,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.712,2026-09-21T09:01:29.711+00:00,7f3959bf-3e90-41da-9d5b-2efaf521eded,200,,False,1008.4,126.25,127,,False,78,logs
68,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.712,2026-09-21T09:01:29.711+00:00,f22fe714-ff4e-472d-9f34-be00c8595128,200,,False,639.127,178.44,320,141.34,True,78,logs
69,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.712,2026-09-21T09:01:29.712+00:00,872ee0ea-84a3-48e0-aa33-30d80cf29836,200,,False,561.333,150.29,275,124.63,True,76,logs
63,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.713,2026-09-21T09:01:29.713+00:00,cda7a19e-254c-49c3-aca2-3e2deec0070f,200,,False,699.31,99.03,100,,False,77,logs
66,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.714,2026-09-21T09:01:29.714+00:00,593733f5-6bf8-40a6-99be-08d68b037265,200,,False,634.263,194.49,340,144.51,True,80,logs
72,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.714,2026-09-21T09:01:29.713+00:00,a946397a-0f31-4ce5-b5e3-6c7d9a48c676,200,,False,569.187,159.47,281,121.45,True,78,logs
76,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.714,2026-09-21T09:01:29.714+00:00,3034bdf2-8e4a-499c-8b0e-6b53bbc71cce,200,,False,675.039,192.83,345,151.94,True,78,logs
77,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.715,2026-09-21T09:01:29.714+00:00,47affb76-ac24-4470-8323-7ec1ed57437b,200,,False,647.882,199.93,350,149.09,True,79,logs
73,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.716,2026-09-21T09:01:29.716+00:00,34f589fa-cfc7-4fa1-b8e7-98fd4cdbd0a3,200,,False,648.347,210.15,356,145.04,True,78,logs
74,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.716,2026-09-21T09:01:29.715+00:00,0294015e-2293-4039-b775-4d6a51977adb,200,,False,717.394,209.83,351,140.83,True,78,logs
70,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.717,2026-09-21T09:01:29.717+00:00,f5ad7388-2fa1-40e9-8deb-eb9dfad9ef1a,200,,False,2204.389,102.24,103,,False,77,logs
78,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.718,2026-09-21T09:01:29.718+00:00,cea3f5d0-8bcc-4c6c-9685-ac86671f7ffc,200,,False,2203.324,121.22,122,,False,78,logs
71,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.719,2026-09-21T09:01:29.719+00:00,54178624-3676-44e6-be5e-1a4fb42707b7,200,,False,1678.452,131.21,132,,False,78,logs
75,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.721,2026-09-21T09:01:29.720+00:00,6c9c4c14-a5ff-4a71-9d9d-6dedc7f7e309,200,,False,700.142,106.97,107,,False,78,logs
67,burst,live,nodejs-optimised,nodejs,optimised,1024,measure,burst,off,True,,1,,nodejs-optimised-1,,1789981289.722,2026-09-21T09:01:29.721+00:00,770d0345-cb80-4b0e-a6d3-ef9ddf9254fd,200,,False,2197.547,89.71,90,,False,78,logs
